NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE
Maclay,1,Cmte on amendment to embargo,,Apr,22,1808,10,14
Sumter,2,Cmte on amendment to embargo,,Apr,22,1808,10,14
White,2,Cmte on amendment to embargo,,Apr,22,1808,10,14
Adams,10,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Condit,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Craw,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Gilm,3,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Good,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Mill,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Mit,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Pick,2,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Pope,2,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Reed,12,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
NY,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Sumter,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Thrus,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Tiff,1,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Turner,4,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
White,6,Cmte on nomination of Ryland Randolph,,Apr,22,1808,10,14
Adams,3,Cmte on invalid pensions,,Apr,21,1808,10,14
And,4,Cmte on invalid pensions,,Apr,21,1808,10,14
Cond,3,Cmte on invalid pensions,,Apr,21,1808,10,14
Craw,2,Cmte on invalid pensions,,Apr,21,1808,10,14
Gilm,1,Cmte on invalid pensions,,Apr,21,1808,10,14
Good,1,Cmte on invalid pensions,,Apr,21,1808,10,14
Gregg,6,Cmte on invalid pensions,,Apr,21,1808,10,14
Hill,2,Cmte on invalid pensions,,Apr,21,1808,10,14
Kit,1,Cmte on invalid pensions,,Apr,21,1808,10,14
Maclay,2,Cmte on invalid pensions,,Apr,21,1808,10,14
Mit,10,Cmte on invalid pensions,,Apr,21,1808,10,14
Reed,1,Cmte on invalid pensions,,Apr,21,1808,10,14
Sum,2,Cmte on invalid pensions,,Apr,21,1808,10,14
Turner,2,Cmte on invalid pensions,,Apr,21,1808,10,14
Adams,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
And,4,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Craw,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Gregg,4,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Hill,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Howl,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Kit,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Maclay,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Mill,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Mit,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Pope,3,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Reed,13,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
NY,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Sum,4,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Thrus,2,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Tiff,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Turner,1,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
White,5,cmte making additional appropriations for 1808,,Apr,22,1808,10,14
Adams,6,Cmte on military appropriations,,Apr,22,1808,10,14
And,4,Cmte on military appropriations,,Apr,22,1808,10,14
Craw,1,Cmte on military appropriations,,Apr,22,1808,10,14
Gilm,1,Cmte on military appropriations,,Apr,22,1808,10,14
Good,1,Cmte on military appropriations,,Apr,22,1808,10,14
Gregg,4,Cmte on military appropriations,,Apr,22,1808,10,14
Mill,4,Cmte on military appropriations,,Apr,22,1808,10,14
Mit,5,Cmte on military appropriations,,Apr,22,1808,10,14
Pope,3,Cmte on military appropriations,,Apr,22,1808,10,14
Reed,4,Cmte on military appropriations,,Apr,22,1808,10,14
Sumt,1,Cmte on military appropriations,,Apr,22,1808,10,14
Tiff,1,Cmte on military appropriations,,Apr,22,1808,10,14
White,9,Cmte on military appropriations,,Apr,22,1808,10,14
Adams,3,cmte to wait on PUS,,Apr,25,1808,10,14
And,1,cmte to wait on PUS,,Apr,25,1808,10,14
Craw,5,cmte to wait on PUS,,Apr,25,1808,10,14
Gilm,1,cmte to wait on PUS,,Apr,25,1808,10,14
Gregg,3,cmte to wait on PUS,,Apr,25,1808,10,14
Howl,2,cmte to wait on PUS,,Apr,25,1808,10,14
Mill,2,cmte to wait on PUS,,Apr,25,1808,10,14
Mit,7,cmte to wait on PUS,,Apr,25,1808,10,14
Pick,2,cmte to wait on PUS,,Apr,25,1808,10,14
Thrus,1,cmte to wait on PUS,,Apr,25,1808,10,14
Turner,1,cmte to wait on PUS,,Apr,25,1808,10,14
White,2,cmte to wait on PUS,,Apr,25,1808,10,14
Craw,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Frank,5,cmte on petition of William Brown,,Dec,28,1808,10,14
Giles,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Gilm,2,cmte on petition of William Brown,,Dec,28,1808,10,14
Good,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Gregg,4,cmte on petition of William Brown,,Dec,28,1808,10,14
Hill,1,cmte on petition of William Brown,,Dec,28,1808,10,14
kit,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Mill,12,cmte on petition of William Brown,,Dec,28,1808,10,14
Mit,2,cmte on petition of William Brown,,Dec,28,1808,10,14
Moore,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Park,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Reed,4,cmte on petition of William Brown,,Dec,28,1808,10,14
Rob,3,cmte on petition of William Brown,,Dec,28,1808,10,14
NY,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Sumter,4,cmte on petition of William Brown,,Dec,28,1808,10,14
Thrue,2,cmte on petition of William Brown,,Dec,28,1808,10,14
Tiff,3,cmte on petition of William Brown,,Dec,28,1808,10,14
Turner,2,cmte on petition of William Brown,,Dec,28,1808,10,14
White,1,cmte on petition of William Brown,,Dec,28,1808,10,14
Bradl,6,Cmte on nominations,,Jan,16,1809,10,14
Cond,1,Cmte on nominations,,Jan,16,1809,10,14
Frank,1,Cmte on nominations,,Jan,16,1809,10,14
Gaill,2,Cmte on nominations,,Jan,16,1809,10,14
Gilm,1,Cmte on nominations,,Jan,16,1809,10,14
Mit,2,Cmte on nominations,,Jan,16,1809,10,14
MD,15,Cmte on nominations,,Jan,16,1809,10,14
Sumt,2,Cmte on nominations,,Jan,16,1809,10,14
Thrus,1,Cmte on nominations,,Jan,16,1809,10,14
Tiff,3,Cmte on nominations,,Jan,16,1809,10,14
White,1,Cmte on nominations,,Jan,16,1809,10,14
And,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Craw,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Frank,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Giles,4,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Gilm,3,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Good,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Gregg,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Hill,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Kit,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Lloyd,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Mit,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Moore,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Pope,13,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Reed,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Robinson,4,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Sumt,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Thrue,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Tift,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
Turner,2,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
White,1,Cmte on marine insurance company of Alexandria,,Dec,29,1808,10,14
And:,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Bay,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Bradl,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
Cond,4,cmte on petition of William Hardy,,Jan,17,1809,10,14
Craw,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
Frank,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Gilm,4,cmte on petition of William Hardy,,Jan,17,1809,10,14
Kit,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Lloyd,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
Mill,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Mit,13,cmte on petition of William Hardy,,Jan,17,1809,10,14
Pick,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
Reed,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Rob,3,cmte on petition of William Hardy,,Jan,17,1809,10,14
MD,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
NY,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
TN,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Thrus,1,cmte on petition of William Hardy,,Jan,17,1809,10,14
Tiff,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
Turner,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
White,2,cmte on petition of William Hardy,,Jan,17,1809,10,14
And,6,cmte on Barbary powers,,Dec,29,1808,10,14
Craw,2,cmte on Barbary powers,,Dec,29,1808,10,14
Frank,11,cmte on Barbary powers,,Dec,29,1808,10,14
Gaill,1,cmte on Barbary powers,,Dec,29,1808,10,14
Gilm,1,cmte on Barbary powers,,Dec,29,1808,10,14
gregg,3,cmte on Barbary powers,,Dec,29,1808,10,14
Hill,2,cmte on Barbary powers,,Dec,29,1808,10,14
Kit,2,cmte on Barbary powers,,Dec,29,1808,10,14
Mit,3,cmte on Barbary powers,,Dec,29,1808,10,14
Park,1,cmte on Barbary powers,,Dec,29,1808,10,14
Pope,1,cmte on Barbary powers,,Dec,29,1808,10,14
Rob,2,cmte on Barbary powers,,Dec,29,1808,10,14
NY,1,cmte on Barbary powers,,Dec,29,1808,10,14
TN,1,cmte on Barbary powers,,Dec,29,1808,10,14
Sum,1,cmte on Barbary powers,,Dec,29,1808,10,14
Thrus,1,cmte on Barbary powers,,Dec,29,1808,10,14
Turner,3,cmte on Barbary powers,,Dec,29,1808,10,14
craw,4,Cmte on bill Naval officer,,Dec,30,1808,10,15
Frank,3,Cmte on bill Naval officer,,Dec,30,1808,10,15
Giles,3,Cmte on bill Naval officer,,Dec,30,1808,10,15
Gilm,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Gregg,6,Cmte on bill Naval officer,,Dec,30,1808,10,15
Lloyd,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Math,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Mill,4,Cmte on bill Naval officer,,Dec,30,1808,10,15
Mit,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Park,2,Cmte on bill Naval officer,,Dec,30,1808,10,15
Reed,2,Cmte on bill Naval officer,,Dec,30,1808,10,15
MD,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
TN,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Sumt,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Thrus,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
Turner,1,Cmte on bill Naval officer,,Dec,30,1808,10,15
White,9,Cmte on bill Naval officer,,Dec,30,1808,10,15
And,3,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Craw,4,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Frank,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Giles,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Gilm,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
gregg,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Hill,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Kit,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Lloyd,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Mill,6,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Mit,17,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Moore,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Park,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Pick,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Pope,2,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Reed,2,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Rob,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
TN,3,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Thrus,4,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Tiffin,2,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Turner,2,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
White,1,Cmte on Message Alibama Indians,,Dec,30,1808,10,15
Craw,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Frank,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Giles,1,Cmte on Augustin Serry,,Dec,30,1808,10,15
Gilm,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Good,1,Cmte on Augustin Serry,,Dec,30,1808,10,15
Gregg,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Mill,3,Cmte on Augustin Serry,,Dec,30,1808,10,15
Mit,17,Cmte on Augustin Serry,,Dec,30,1808,10,15
Pick,1,Cmte on Augustin Serry,,Dec,30,1808,10,15
Pope,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Reed,4,Cmte on Augustin Serry,,Dec,30,1808,10,15
Rob,1,Cmte on Augustin Serry,,Dec,30,1808,10,15
NY,2,Cmte on Augustin Serry,,Dec,30,1808,10,15
Sumter,4,Cmte on Augustin Serry,,Dec,30,1808,10,15
Thrus,3,Cmte on Augustin Serry,,Dec,30,1808,10,15
Tiff,3,Cmte on Augustin Serry,,Dec,30,1808,10,15
White,3,Cmte on Augustin Serry,,Dec,30,1808,10,15
Craw,4,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Gaill,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Giles,4,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Gilm,5,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
gregg,2,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Kit,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Lloyd,10,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Meigs,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Mill,15,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Mit,4,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Park,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Pick,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Pope,3,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Reed,2,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
MD,2,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
NY,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Sumter,1,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Thrus,3,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
Turner,2,Cmte to amend bill on revenue bonds,,Dec,30,1808,10,15
And,7,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Bradl,1,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Craw,1,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Frank,6,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Gil,2,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Gregg,12,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Hill,1,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Lloyd,6,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Mill,4,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Mit,2,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Reed,4,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
MD,1,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Sumter,2,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Thrus,9,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Tiff,1,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
White,3,Cmte on bill Wings Capitol 3rd reading & recommitted generally,,Dec,30,1808,10,15
Craw,3,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Frank,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Giles,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Gil,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Mill,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Moore,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Pope,2,Cmte on Revolutionary officers,,Jan,3,1809,10,15
NY,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Turner,1,Cmte on Revolutionary officers,,Jan,3,1809,10,15
White,3,Cmte on Revolutionary officers,,Jan,3,1809,10,15
Craw,12,Additional Cmte Rev officers,,Jan,3,1809,10,15
Giles,2,Additional Cmte Rev officers,,Jan,3,1809,10,15
Moore,1,Additional Cmte Rev officers,,Jan,3,1809,10,15
White,7,Additional Cmte Rev officers,,Jan,3,1809,10,15
And,1,Cmte on sick seamen,,Jan,3,1809,10,15
Craw,1,Cmte on sick seamen,,Jan,3,1809,10,15
Frank,3,Cmte on sick seamen,,Jan,3,1809,10,15
Gaill,1,Cmte on sick seamen,,Jan,3,1809,10,15
Giles,1,Cmte on sick seamen,,Jan,3,1809,10,15
Gilm,2,Cmte on sick seamen,,Jan,3,1809,10,15
Good,1,Cmte on sick seamen,,Jan,3,1809,10,15
 Hill,4,Cmte on sick seamen,,Jan,3,1809,10,15
Lloyd,3,Cmte on sick seamen,,Jan,3,1809,10,15
Mill,1,Cmte on sick seamen,,Jan,3,1809,10,15
Mit,17,Cmte on sick seamen,,Jan,3,1809,10,15
Park,1,Cmte on sick seamen,,Jan,3,1809,10,15
Pick,3,Cmte on sick seamen,,Jan,3,1809,10,15
Reed,4,Cmte on sick seamen,,Jan,3,1809,10,15
MD,2,Cmte on sick seamen,,Jan,3,1809,10,15
Sumt,1,Cmte on sick seamen,,Jan,3,1809,10,15
Thrus,1,Cmte on sick seamen,,Jan,3,1809,10,15
Tiff,2,Cmte on sick seamen,,Jan,3,1809,10,15
Turner,2,Cmte on sick seamen,,Jan,3,1809,10,15
White,2,Cmte on sick seamen,,Jan,3,1809,10,15
And,2,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Bradl,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Frank,4,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Gaill,2,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Giles,15,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Gilm,2,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Gregg,3,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Gilm,3,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
howl,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Lloyd,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Meigs,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Mitch,4,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Moore,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Reed,3,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
NY,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
TN,2,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Sumter,4,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Thrus,4,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Tiff,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
Turner,1,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
White,4,cmte on petition of Richard Bland Lee - committed on Giles's motion,,Jan,6,1809,10,15
And,7,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Cond,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Craw,3,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Frank,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Gail,3,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Giles,18,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Gilm,5,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Good,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Gregg,2,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Hill,5,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Kit,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Lloyd,4,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Math,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Mill,6,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Mit,16,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Parker,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Pick,4,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Pope,3,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Read,5,cmte on message PUS on fortifications,,Jan,6,1809,10,15
MD,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
NY,3,cmte on message PUS on fortifications,,Jan,6,1809,10,15
TN,1,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Sumter,19,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Thrus,4,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Tiffin,2,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Turner,6,cmte on message PUS on fortifications,,Jan,6,1809,10,15
White,2,cmte on message PUS on fortifications,,Jan,6,1809,10,15
Frank,1,Addition to cmte on fortifications,,Jan,10,1809,10,15
Gilm,15,Addition to cmte on fortifications,,Jan,10,1809,10,15
Hill,2,Addition to cmte on fortifications,,Jan,10,1809,10,15
Kit,1,Addition to cmte on fortifications,,Jan,10,1809,10,15
Lloyd,18,Addition to cmte on fortifications,,Jan,10,1809,10,15
Moore,1,Addition to cmte on fortifications,,Jan,10,1809,10,15
Park,1,Addition to cmte on fortifications,,Jan,10,1809,10,15
Pick,1,Addition to cmte on fortifications,,Jan,10,1809,10,15
Bay,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Bradl,3,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Frank,5,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Giles,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Gilm,2,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Gregg,2,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Hill,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Kit,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Lloyd,2,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Meigs,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Mill,12,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Mit,3,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Moore,2,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Reed,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Rob,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
MD,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Sumter,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Tiff,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Turner,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
White,1,cmte on petition of Ebenezer Platt,,Jan,10,1809,10,16
Bradl,7,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Craw,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Frank,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Gaill,2,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Gilm,2,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Hill,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Kit,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
lloyd,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Meigs,3,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Mill,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Park,2,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Pick,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Reed,15,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
NY,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
TN,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
sumter,2,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Thrus,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Tif,1,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
Turn,3,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
White,3,Cmte on nomination of C Magu & co,,Jan,10,1809,10,16
And,3,Cmte bill engineers,,Jan,16,1809,10,16
Bay,1,Cmte bill engineers,,Jan,16,1809,10,16
Brad,17,Cmte bill engineers,,Jan,16,1809,10,16
Craw,5,Cmte bill engineers,,Jan,16,1809,10,16
Gilm,1,Cmte bill engineers,,Jan,16,1809,10,16
Gregg,2,Cmte bill engineers,,Jan,16,1809,10,16
Hill,2,Cmte bill engineers,,Jan,16,1809,10,16
Mit,11,Cmte bill engineers,,Jan,16,1809,10,16
Moore,1,Cmte bill engineers,,Jan,16,1809,10,16
MD,9,Cmte bill engineers,,Jan,16,1809,10,16
Sumter,9,Cmte bill engineers,,Jan,16,1809,10,16
