NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE
Pickering,1,Cmte on TN Militia,,Mar,6,1804,8,11
Plumer,2,Cmte on TN Militia,,Mar,6,1804,8,11
Is Smith,1,Cmte on TN Militia,,Mar,6,1804,8,11
J Smith(NY),1,Cmte on TN Militia,,Mar,6,1804,8,11
Stone,1,Cmte on TN Militia,,Mar,6,1804,8,11
Sumter,1,Cmte on TN Militia,,Mar,6,1804,8,11
Tracy,8,Cmte on TN Militia,,Mar,6,1804,8,11
Venable,5,Cmte on TN Militia,,Mar,6,1804,8,11
Wells,2,Cmte on TN Militia,,Mar,6,1804,8,11
White,1,Cmte on TN Militia,,Mar,6,1804,8,11
Worthington,2,Cmte on TN Militia,,Mar,6,1804,8,11
Wright,3,Cmte on TN Militia,,Mar,6,1804,8,11
Armstrong,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Baldwin,3,Cmte on Norfolk bill,,Mar,7,1804,8,11
Bradley,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Dayton,3,Cmte on Norfolk bill,,Mar,7,1804,8,11
Franklin,5,Cmte on Norfolk bill,,Mar,7,1804,8,11
Hillhouse,2,Cmte on Norfolk bill,,Mar,7,1804,8,11
Jackson,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Logan,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Maclay,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Nicholas,7,Cmte on Norfolk bill,,Mar,7,1804,8,11
Pickering,2,Cmte on Norfolk bill,,Mar,7,1804,8,11
Plumer,2,Cmte on Norfolk bill,,Mar,7,1804,8,11
S Smith,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Sumter,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Tracy,3,Cmte on Norfolk bill,,Mar,7,1804,8,11
Venable,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Wells,1,Cmte on Norfolk bill,,Mar,7,1804,8,11
Wright,3,Cmte on Norfolk bill,,Mar,7,1804,8,11
Baldwin,6,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Bradley,4,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Breckinridge,3,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Cocke,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Franklin,3,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Jackson,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Nicholas,10,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Pickering,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Is Smith,3,Cmte on PUS & VP bill,,Mar,9,1804,8,12
S Smith,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Stone,7,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Tracy,5,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Venable,2,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Wells,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
White,2,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Wright,1,Cmte on PUS & VP bill,,Mar,9,1804,8,12
Breckinridge,7,Cmte on Indian claims,,Mar,10,1804,8,12
Ellery,1,Cmte on Indian claims,,Mar,10,1804,8,12
Tracy,1,Cmte on Indian claims,,Mar,10,1804,8,12
Venable,2,Cmte on Indian claims,,Mar,10,1804,8,12
Anderson,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Breckinridge,2,Cmte on MS lighthouse,,Mar,10,1804,8,12
Cocke,3,Cmte on MS lighthouse,,Mar,10,1804,8,12
Dayton,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Ellery,5,Cmte on MS lighthouse,,Mar,10,1804,8,12
Jackson,9,Cmte on MS lighthouse,,Mar,10,1804,8,12
Potter,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Is Smith,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
J Smith(OH),2,Cmte on MS lighthouse,,Mar,10,1804,8,12
S Smith,5,Cmte on MS lighthouse,,Mar,10,1804,8,12
Stone,2,Cmte on MS lighthouse,,Mar,10,1804,8,12
Sumter,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Tracy,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Worthington,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Wright,1,Cmte on MS lighthouse,,Mar,10,1804,8,12
Adams,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Anderson,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Armstrong,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Bradley,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Cocke,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Ellery,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Logan,5,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Nicholas,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Pickering,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Plumer,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
J Smith(NY),1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
S Smith,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Stone,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Tracy,5,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Venable,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Wells,1,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
White,2,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Wright,6,Cmte on appropriation for impeachment trials bill,,Mar,12,1804,8,12
Anderson,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Armstrong,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Baldwin,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Dayton,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Hillhouse,2,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Jackson,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Logan,2,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Pickering,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Plumer,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Is Smith,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
S Smith,2,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Stone,3,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Sumter,2,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Tracy,3,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Venable,3,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Wells,1,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
White,3,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Wright,4,Cmte on bill supplemental to City of Washington,,Mar,12,1804,8,12
Adams,1,Cmte on petition of M Young,,Mar,13,1804,8,12
Anderson,2,Cmte on petition of M Young,,Mar,13,1804,8,12
Baldwin,3,Cmte on petition of M Young,,Mar,13,1804,8,12
Bradley,1,Cmte on petition of M Young,,Mar,13,1804,8,12
Dayton,2,Cmte on petition of M Young,,Mar,13,1804,8,12
Jackson,7,Cmte on petition of M Young,,Mar,13,1804,8,12
Logan,1,Cmte on petition of M Young,,Mar,13,1804,8,12
Maclay,1,Cmte on petition of M Young,,Mar,13,1804,8,12
Olcott,1,Cmte on petition of M Young,,Mar,13,1804,8,12
J Smith(OH),1,Cmte on petition of M Young,,Mar,13,1804,8,12
S Smith,3,Cmte on petition of M Young,,Mar,13,1804,8,12
Stone,4,Cmte on petition of M Young,,Mar,13,1804,8,12
Sumter,2,Cmte on petition of M Young,,Mar,13,1804,8,12
Tracy,1,Cmte on petition of M Young,,Mar,13,1804,8,12
White,2,Cmte on petition of M Young,,Mar,13,1804,8,12
Wright,1,Cmte on petition of M Young,,Mar,13,1804,8,12
Adams,3,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Anderson,6,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Baldwin,8,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Bradley,3,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Breckinridge,5,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Dayton Meholas,5,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Jackson,4,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Logan,2,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Maclay,1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Nicholas,6,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Is Smith,1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
J Smith(OH),1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
S Smith,1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Stone,4,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Sumter,1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Tracy,5,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Venable,3,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Wright,1,Cmte on impeachment trial of Samuel Chase,,Mar,13,1804,8,12
Adams,1,Cmte on public roads,,Mar,13,1804,8,12
Anderson,3,Cmte on public roads,,Mar,13,1804,8,12
Baldwin,2,Cmte on public roads,,Mar,13,1804,8,12
Bradley,1,Cmte on public roads,,Mar,13,1804,8,12
Breckinridge,5,Cmte on public roads,,Mar,13,1804,8,12
Cocke,1,Cmte on public roads,,Mar,13,1804,8,12
Dayton,6,Cmte on public roads,,Mar,13,1804,8,12
Hillhouse,3,Cmte on public roads,,Mar,13,1804,8,12
Jackson,3,Cmte on public roads,,Mar,13,1804,8,12
Logan,3,Cmte on public roads,,Mar,13,1804,8,12
Maclay,4,Cmte on public roads,,Mar,13,1804,8,12
Nicholas,7,Cmte on public roads,,Mar,13,1804,8,12
Pickering,2,Cmte on public roads,,Mar,13,1804,8,12
J Smith(OH),4,Cmte on public roads,,Mar,13,1804,8,12
J Smith(NY),1,Cmte on public roads,,Mar,13,1804,8,12
S Smith,5,Cmte on public roads,,Mar,13,1804,8,12
Stone,2,Cmte on public roads,,Mar,13,1804,8,12
Sumter,1,Cmte on public roads,,Mar,13,1804,8,12
Tracy,1,Cmte on public roads,,Mar,13,1804,8,12
Venable,2,Cmte on public roads,,Mar,13,1804,8,12
White,3,Cmte on public roads,,Mar,13,1804,8,12
Worthington,7,Cmte on public roads,,Mar,13,1804,8,12
Wright,2,Cmte on public roads,,Mar,13,1804,8,12
Adams,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Anderson,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Armstrong,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Baldwin,5,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Breckinridge,2,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Dayton,2,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Hillhouse,2,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Jackson,3,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Logan,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Nicholas,4,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Olcott,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Pickering,3,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Plumer,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
J Smith(NY),1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
S Smith,4,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Stone,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Sumter,3,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Tracy,2,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Venable,1,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Wright,5,Cmte on Wright's pensions bill,,Mar,14,1804,8,12
Anderson,6,Cmte on Indian bill,,Mar,16,1804,8,13
Armstrong,3,Cmte on Indian bill,,Mar,16,1804,8,13
Baldwin,7,Cmte on Indian bill,,Mar,16,1804,8,13
Bradley,9,Cmte on Indian bill,,Mar,16,1804,8,13
Breckinridge,5,Cmte on Indian bill,,Mar,16,1804,8,13
Cocke,2,Cmte on Indian bill,,Mar,16,1804,8,13
Dayton,2,Cmte on Indian bill,,Mar,16,1804,8,13
Ellery,1,Cmte on Indian bill,,Mar,16,1804,8,13
Hillhouse,1,Cmte on Indian bill,,Mar,16,1804,8,13
Jackson,7,Cmte on Indian bill,,Mar,16,1804,8,13
Maclay,2,Cmte on Indian bill,,Mar,16,1804,8,13
Nicholas,4,Cmte on Indian bill,,Mar,16,1804,8,13
Pickering,2,Cmte on Indian bill,,Mar,16,1804,8,13
Plumer,1,Cmte on Indian bill,,Mar,16,1804,8,13
Is Smith,1,Cmte on Indian bill,,Mar,16,1804,8,13
J Smith(OH),2,Cmte on Indian bill,,Mar,16,1804,8,13
s Smith,7,Cmte on Indian bill,,Mar,16,1804,8,13
Stone,1,Cmte on Indian bill,,Mar,16,1804,8,13
Sumter,3,Cmte on Indian bill,,Mar,16,1804,8,13
Tracy,9,Cmte on Indian bill,,Mar,16,1804,8,13
Venable,1,Cmte on Indian bill,,Mar,16,1804,8,13
Wells,1,Cmte on Indian bill,,Mar,16,1804,8,13
White,1,Cmte on Indian bill,,Mar,16,1804,8,13
Worthington,6,Cmte on Indian bill,,Mar,16,1804,8,13
Wright,1,Cmte on Indian bill,,Mar,16,1804,8,13
Adams,3,Cmte on Naturalization,,Mar,17,1804,8,13
Anderson,3,Cmte on Naturalization,,Mar,17,1804,8,13
Armstrong,3,Cmte on Naturalization,,Mar,17,1804,8,13
Baldwin,4,Cmte on Naturalization,,Mar,17,1804,8,13
Bradley,3,Cmte on Naturalization,,Mar,17,1804,8,13
Breckinridge,4,Cmte on Naturalization,,Mar,17,1804,8,13
Cocke,3,Cmte on Naturalization,,Mar,17,1804,8,13
Dayton,3,Cmte on Naturalization,,Mar,17,1804,8,13
Hillhouse,4,Cmte on Naturalization,,Mar,17,1804,8,13
Jackson,1,Cmte on Naturalization,,Mar,17,1804,8,13
Logan,3,Cmte on Naturalization,,Mar,17,1804,8,13
Maclay,2,Cmte on Naturalization,,Mar,17,1804,8,13
Nicholas,1,Cmte on Naturalization,,Mar,17,1804,8,13
Plumer,1,Cmte on Naturalization,,Mar,17,1804,8,13
Is Smith,3,Cmte on Naturalization,,Mar,17,1804,8,13
S Smith,4,Cmte on Naturalization,,Mar,17,1804,8,13
Sumter,3,Cmte on Naturalization,,Mar,17,1804,8,13
Tracy,9,Cmte on Naturalization,,Mar,17,1804,8,13
Worthington,1,Cmte on Naturalization,,Mar,17,1804,8,13
White,3,Cmte on Naturalization,,Mar,17,1804,8,13
Adams,2,Cmte on public buildings,,Mar,17,1804,8,13
Anderson,4,Cmte on public buildings,,Mar,17,1804,8,13
Armstrong,3,Cmte on public buildings,,Mar,17,1804,8,13
Baldwin,1,Cmte on public buildings,,Mar,17,1804,8,13
Bradley,1,Cmte on public buildings,,Mar,17,1804,8,13
Breckinridge,4,Cmte on public buildings,,Mar,17,1804,8,13
Cocke,2,Cmte on public buildings,,Mar,17,1804,8,13
Dayton,2,Cmte on public buildings,,Mar,17,1804,8,13
Ellery,2,Cmte on public buildings,,Mar,17,1804,8,13
Hillhouse,1,Cmte on public buildings,,Mar,17,1804,8,13
Jackson,6,Cmte on public buildings,,Mar,17,1804,8,13
Logan,3,Cmte on public buildings,,Mar,17,1804,8,13
Nicholas,3,Cmte on public buildings,,Mar,17,1804,8,13
J Smith(NY),1,Cmte on public buildings,,Mar,17,1804,8,13
S Smith,5,Cmte on public buildings,,Mar,17,1804,8,13
Stone,1,Cmte on public buildings,,Mar,17,1804,8,13
Venable,2,Cmte on public buildings,,Mar,17,1804,8,13
White,1,Cmte on public buildings,,Mar,17,1804,8,13
Worthington,1,Cmte on public buildings,,Mar,17,1804,8,13
Wright,6,Cmte on public buildings,,Mar,17,1804,8,13
Adams,1,Cmte on John Habersham,,Mar,17,1804,8,13
Anderson,1,Cmte on John Habersham,,Mar,17,1804,8,13
Armstrong,3,Cmte on John Habersham,,Mar,17,1804,8,13
Baldwin,8,Cmte on John Habersham,,Mar,17,1804,8,13
Bradley,5,Cmte on John Habersham,,Mar,17,1804,8,13
Breckinridge,2,Cmte on John Habersham,,Mar,17,1804,8,13
Hillhouse,1,Cmte on John Habersham,,Mar,17,1804,8,13
Jackson,2,Cmte on John Habersham,,Mar,17,1804,8,13
Logan,1,Cmte on John Habersham,,Mar,17,1804,8,13
Maclay,2,Cmte on John Habersham,,Mar,17,1804,8,13
Nicholas,1,Cmte on John Habersham,,Mar,17,1804,8,13
Plumer,2,Cmte on John Habersham,,Mar,17,1804,8,13
Is Smith,2,Cmte on John Habersham,,Mar,17,1804,8,13
J Smith(OH),1,Cmte on John Habersham,,Mar,17,1804,8,13
S Smith,2,Cmte on John Habersham,,Mar,17,1804,8,13
Stone,1,Cmte on John Habersham,,Mar,17,1804,8,13
tracy,2,Cmte on John Habersham,,Mar,17,1804,8,13
Venable,1,Cmte on John Habersham,,Mar,17,1804,8,13
Worthington,2,Cmte on John Habersham,,Mar,17,1804,8,13
Adams,1,Cmte on David Valenzin,,Mar,17,1804,8,13
Anderson,3,Cmte on David Valenzin,,Mar,17,1804,8,13
Armstrong,1,Cmte on David Valenzin,,Mar,17,1804,8,13
Baldwin,3,Cmte on David Valenzin,,Mar,17,1804,8,13
Bradley,6,Cmte on David Valenzin,,Mar,17,1804,8,13
Breckinridge,1,Cmte on David Valenzin,,Mar,17,1804,8,13
Jackson,2,Cmte on David Valenzin,,Mar,17,1804,8,13
Logan,2,Cmte on David Valenzin,,Mar,17,1804,8,13
Maclay,6,Cmte on David Valenzin,,Mar,17,1804,8,13
Olcott,2,Cmte on David Valenzin,,Mar,17,1804,8,13
Plumer,3,Cmte on David Valenzin,,Mar,17,1804,8,13
Is Smith,1,Cmte on David Valenzin,,Mar,17,1804,8,13
J Smith(OH),3,Cmte on David Valenzin,,Mar,17,1804,8,13
J Smith(NY),2,Cmte on David Valenzin,,Mar,17,1804,8,13
S Smith,7,Cmte on David Valenzin,,Mar,17,1804,8,13
Sumter,2,Cmte on David Valenzin,,Mar,17,1804,8,13
Tracy,8,Cmte on David Valenzin,,Mar,17,1804,8,13
Worthington,1,Cmte on David Valenzin,,Mar,17,1804,8,13
Adams,2,cmte on Phillip Sloan,,Mar,19,1804,8,13
Anderson,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Baldwin,6,cmte on Phillip Sloan,,Mar,19,1804,8,13
Cocke,2,cmte on Phillip Sloan,,Mar,19,1804,8,13
Dayton,2,cmte on Phillip Sloan,,Mar,19,1804,8,13
Hillhouse,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Logan,7,cmte on Phillip Sloan,,Mar,19,1804,8,13
Nicholas,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Pickering,9,cmte on Phillip Sloan,,Mar,19,1804,8,13
I Smith,3,cmte on Phillip Sloan,,Mar,19,1804,8,13
J Smith(OH),1,cmte on Phillip Sloan,,Mar,19,1804,8,13
S Smith,8,cmte on Phillip Sloan,,Mar,19,1804,8,13
Stone,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Sumter,2,cmte on Phillip Sloan,,Mar,19,1804,8,13
Tracy,2,cmte on Phillip Sloan,,Mar,19,1804,8,13
Venable,4,cmte on Phillip Sloan,,Mar,19,1804,8,13
Worthington,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Wright,1,cmte on Phillip Sloan,,Mar,19,1804,8,13
Adams,1,Cmte on bill to register ships,,Mar,20,1804,8,13
Armstrong,6,Cmte on bill to register ships,,Mar,20,1804,8,13
Baldwin,4,Cmte on bill to register ships,,Mar,20,1804,8,13
Bradley,1,Cmte on bill to register ships,,Mar,20,1804,8,13
Dayton,4,Cmte on bill to register ships,,Mar,20,1804,8,13
Ellery,3,Cmte on bill to register ships,,Mar,20,1804,8,13
Hillhouse,1,Cmte on bill to register ships,,Mar,20,1804,8,13
Jackson,1,Cmte on bill to register ships,,Mar,20,1804,8,13
Logan,4,Cmte on bill to register ships,,Mar,20,1804,8,13
Pickering,3,Cmte on bill to register ships,,Mar,20,1804,8,13
S Smith,16,Cmte on bill to register ships,,Mar,20,1804,8,13
Stone,3,Cmte on bill to register ships,,Mar,20,1804,8,13
Tracy,2,Cmte on bill to register ships,,Mar,20,1804,8,13
Venable,1,Cmte on bill to register ships,,Mar,20,1804,8,13
Armstrong,2,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Baldwin,5,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Bradley,3,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Cocke,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Dayton,2,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Ellery,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Hillhouse,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Jackson,4,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Logan,2,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Pickering,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
J Smith(NY),1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Smith,3,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Stone,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Tracy,7,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Venable,2,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Wright,1,Cmte on Morris Young March 21,,Mar,21,1804,8,13
Anderson,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Armstrong,6,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Baldwin,6,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Bradley.,2,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Breckinridge,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Ellery,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Hillhouse,2,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Jackson,3,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Logan,2,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Maclay,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
I Smith,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
J Smith(NY),3,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
S Smith,2,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Stone,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Tracy,10,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Venable,2,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Wright,1,Cmte on Moses Hazen bill,,Mar,21,1804,8,14
Anderson,10,Cmte of conference on post roads,,Mar,21,1804,8,14
Baldwin,1,Cmte of conference on post roads,,Mar,21,1804,8,14
Bradley,5,Cmte of conference on post roads,,Mar,21,1804,8,14
Dayton,3,Cmte of conference on post roads,,Mar,21,1804,8,14
Hillhouse,2,Cmte of conference on post roads,,Mar,21,1804,8,14
Jackson,12,Cmte of conference on post roads,,Mar,21,1804,8,14
Olcott,1,Cmte of conference on post roads,,Mar,21,1804,8,14
J Smith(OH),1,Cmte of conference on post roads,,Mar,21,1804,8,14
Stone,1,Cmte of conference on post roads,,Mar,21,1804,8,14
Tracy,2,Cmte of conference on post roads,,Mar,21,1804,8,14
Anderson,4,Cmte of conference on LA bill,,Mar,22,1804,8,14
Baldwin,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Bradley,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Breckinridge,2,Cmte of conference on LA bill,,Mar,22,1804,8,14
Condit,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Dayton,7,Cmte of conference on LA bill,,Mar,22,1804,8,14
Ellery,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Hillhouse,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Jackson,9,Cmte of conference on LA bill,,Mar,22,1804,8,14
Nicholas,3,Cmte of conference on LA bill,,Mar,22,1804,8,14
Plumer,2,Cmte of conference on LA bill,,Mar,22,1804,8,14
Is Smith,2,Cmte of conference on LA bill,,Mar,22,1804,8,14
S Smith,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Tracy,1,Cmte of conference on LA bill,,Mar,22,1804,8,14
Anderson,1,Cmte on specific duties,,Mar,23,1804,8,14
Armstrong,1,Cmte on specific duties,,Mar,23,1804,8,14
Baldwin,5,Cmte on specific duties,,Mar,23,1804,8,14
Breckinridge,1,Cmte on specific duties,,Mar,23,1804,8,14
Cocke,1,Cmte on specific duties,,Mar,23,1804,8,14
Dayton,3,Cmte on specific duties,,Mar,23,1804,8,14
Ellery,2,Cmte on specific duties,,Mar,23,1804,8,14
Jackson,2,Cmte on specific duties,,Mar,23,1804,8,14
Is Smith,3,Cmte on specific duties,,Mar,23,1804,8,14
J Smith(OH),1,Cmte on specific duties,,Mar,23,1804,8,14
J Smith(NY),1,Cmte on specific duties,,Mar,23,1804,8,14
S Smith,4,Cmte on specific duties,,Mar,23,1804,8,14
Tracy,4,Cmte on specific duties,,Mar,23,1804,8,14
Venable,2,Cmte on specific duties,,Mar,23,1804,8,14
White,1,Cmte on specific duties,,Mar,23,1804,8,14
Worthington,1,Cmte on specific duties,,Mar,23,1804,8,14
Wright,3,Cmte on specific duties,,Mar,23,1804,8,14
Anderson,8,Cmte on protection of seaman,,Mar,23,1804,8,14
Armstrong,1,Cmte on protection of seaman,,Mar,23,1804,8,14
Baldwin,1,Cmte on protection of seaman,,Mar,23,1804,8,14
Bradley,3,Cmte on protection of seaman,,Mar,23,1804,8,14
Breckinridge,10,Cmte on protection of seaman,,Mar,23,1804,8,14
Cocke,1,Cmte on protection of seaman,,Mar,23,1804,8,14
Dayton,6,Cmte on protection of seaman,,Mar,23,1804,8,14
Ellery,1,Cmte on protection of seaman,,Mar,23,1804,8,14
Jackson,7,Cmte on protection of seaman,,Mar,23,1804,8,14
Plumer,1,Cmte on protection of seaman,,Mar,23,1804,8,14
S Smith,12,Cmte on protection of seaman,,Mar,23,1804,8,14
Tracy,7,Cmte on protection of seaman,,Mar,23,1804,8,14
Venable,1,Cmte on protection of seaman,,Mar,23,1804,8,14
White,1,Cmte on protection of seaman,,Mar,23,1804,8,14
Anderson,3,Cmte of conference on IN,,Mar,24,1804,8,14
Baldwin,1,Cmte of conference on IN,,Mar,24,1804,8,14
Bradley,4,Cmte of conference on IN,,Mar,24,1804,8,14
Breckinridge,9,Cmte of conference on IN,,Mar,24,1804,8,14
Cocke,1,Cmte of conference on IN,,Mar,24,1804,8,14
Dayton,6,Cmte of conference on IN,,Mar,24,1804,8,14
Jackson,1,Cmte of conference on IN,,Mar,24,1804,8,14
Pickering,1,Cmte of conference on IN,,Mar,24,1804,8,14
I Smith,1,Cmte of conference on IN,,Mar,24,1804,8,14
