NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE
Ross,18,Cmte of conference on bill to amend act providing sale of land above mouth of KY River,,Apr,28,1800,6,14
Tracy,3,Cmte of conference on bill to amend act providing sale of land above mouth of KY River,,Apr,28,1800,6,14
And,1,Cmte on Finance,,Apr,28,1800,6,14
Bald,2,Cmte on Finance,,Apr,28,1800,6,14
Bing,11,Cmte on Finance,,Apr,28,1800,6,14
Brown,2,Cmte on Finance,,Apr,28,1800,6,14
Dayt,3,Cmte on Finance,,Apr,28,1800,6,14
Dext,8,Cmte on Finance,,Apr,28,1800,6,14
Foster,1,Cmte on Finance,,Apr,28,1800,6,14
Goodh,2,Cmte on Finance,,Apr,28,1800,6,14
Greene,2,Cmte on Finance,,Apr,28,1800,6,14
Gunn,2,Cmte on Finance,,Apr,28,1800,6,14
Hill,18,Cmte on Finance,,Apr,28,1800,6,14
How,1,Cmte on Finance,,Apr,28,1800,6,14
Lang,1,Cmte on Finance,,Apr,28,1800,6,14
Lat,1,Cmte on Finance,,Apr,28,1800,6,14
Liver,2,Cmte on Finance,,Apr,28,1800,6,14
Mason,2,Cmte on Finance,,Apr,28,1800,6,14
Nich,3,Cmte on Finance,,Apr,28,1800,6,14
Read,5,Cmte on Finance,,Apr,28,1800,6,14
Ross,4,Cmte on Finance,,Apr,28,1800,6,14
Schureman,1,Cmte on Finance,,Apr,28,1800,6,14
Tracy,1,Cmte on Finance,,Apr,28,1800,6,14
Wells,2,Cmte on Finance,,Apr,28,1800,6,14
And,5,cmte on bill William Tazewell,,Apr,28,1800,6,14
Bald,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Bing,3,cmte on bill William Tazewell,,Apr,28,1800,6,14
Blood,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Brown,7,cmte on bill William Tazewell,,Apr,28,1800,6,14
Dayt,3,cmte on bill William Tazewell,,Apr,28,1800,6,14
Dext,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Foster,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Frank,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Gunn,4,cmte on bill William Tazewell,,Apr,28,1800,6,14
Hillh,3,cmte on bill William Tazewell,,Apr,28,1800,6,14
How,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Lang,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Lat,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Laur,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Liver,5,cmte on bill William Tazewell,,Apr,28,1800,6,14
Marsh,3,cmte on bill William Tazewell,,Apr,28,1800,6,14
Mas,3,cmte on bill William Tazewell,,Apr,28,1800,6,14
Nich,4,cmte on bill William Tazewell,,Apr,28,1800,6,14
Read,1,cmte on bill William Tazewell,,Apr,28,1800,6,14
Ross,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Schur,2,cmte on bill William Tazewell,,Apr,28,1800,6,14
Tracy,5,cmte on bill William Tazewell,,Apr,28,1800,6,14
And,7,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Bald,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Brown,3,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Day,6,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Dext,5,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Foster,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Frank,2,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Good,3,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Greene,3,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Gunn,5,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Hill,4,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
How,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Lang,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Lat,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Liver,3,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Marsh,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Mas,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Nich,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Read,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Ross,1,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Schur,2,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Tracy,9,Cmte on bill thomas Johnson,,Apr,28,1800,6,14
Bald,1,Cmte on bill Patents,,Apr,28,1800,6,14
Bing,2,Cmte on bill Patents,,Apr,28,1800,6,14
Brown,2,Cmte on bill Patents,,Apr,28,1800,6,14
Dayton,3,Cmte on bill Patents,,Apr,28,1800,6,14
Dex,7,Cmte on bill Patents,,Apr,28,1800,6,14
Foster,1,Cmte on bill Patents,,Apr,28,1800,6,14
Frank,1,Cmte on bill Patents,,Apr,28,1800,6,14
Good,2,Cmte on bill Patents,,Apr,28,1800,6,14
Greene,5,Cmte on bill Patents,,Apr,28,1800,6,14
Gunn,1,Cmte on bill Patents,,Apr,28,1800,6,14
Hill,2,Cmte on bill Patents,,Apr,28,1800,6,14
How,2,Cmte on bill Patents,,Apr,28,1800,6,14
Lang,2,Cmte on bill Patents,,Apr,28,1800,6,14
Lat,1,Cmte on bill Patents,,Apr,28,1800,6,14
Liver,3,Cmte on bill Patents,,Apr,28,1800,6,14
Marsh,6,Cmte on bill Patents,,Apr,28,1800,6,14
Mas,2,Cmte on bill Patents,,Apr,28,1800,6,14
Nich,2,Cmte on bill Patents,,Apr,28,1800,6,14
Read,2,Cmte on bill Patents,,Apr,28,1800,6,14
Ross,3,Cmte on bill Patents,,Apr,28,1800,6,14
Schur,3,Cmte on bill Patents,,Apr,28,1800,6,14
Tracy,1,Cmte on bill Patents,,Apr,28,1800,6,14
And,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Bald,3,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Brown,10,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Dayton,4,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Frank,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Good,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Greene,2,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Gunn,2,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Hill,4,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Lat,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Liver,6,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Marsh,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Mas,3,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Nich,2,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Read,5,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Ross,12,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Schur,3,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Tracy,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Wells,1,Cmte on bill Miami Lands,,Apr,29,1800,6,14
Bing,1,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Brown,13,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Dayton,4,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Dext,2,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Gunn,2,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Marsh,1,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
Ross,19,Cmte of conference on Division of NW territory,,Apr,29,1800,6,15
And,2,Cmte on copper mines,,Apr,30,1800,6,15
Brown,3,Cmte on copper mines,,Apr,30,1800,6,15
Dayton,4,Cmte on copper mines,,Apr,30,1800,6,15
Dext,8,Cmte on copper mines,,Apr,30,1800,6,15
Frank,1,Cmte on copper mines,,Apr,30,1800,6,15
Gunn,6,Cmte on copper mines,,Apr,30,1800,6,15
Hill,2,Cmte on copper mines,,Apr,30,1800,6,15
Lang,3,Cmte on copper mines,,Apr,30,1800,6,15
Liver,6,Cmte on copper mines,,Apr,30,1800,6,15
Marsh,2,Cmte on copper mines,,Apr,30,1800,6,15
Mas,1,Cmte on copper mines,,Apr,30,1800,6,15
Nich,2,Cmte on copper mines,,Apr,30,1800,6,15
Read,2,Cmte on copper mines,,Apr,30,1800,6,15
Ross,2,Cmte on copper mines,,Apr,30,1800,6,15
Schur,6,Cmte on copper mines,,Apr,30,1800,6,15
Tracy,1,Cmte on copper mines,,Apr,30,1800,6,15
Wells,5,Cmte on copper mines,,Apr,30,1800,6,15
Bald,5,Cmte of conference settlement with GA,,May,1,1800,6,15
Brown,2,Cmte of conference settlement with GA,,May,1,1800,6,15
Dext,13,Cmte of conference settlement with GA,,May,1,1800,6,15
Gunn,2,Cmte of conference settlement with GA,,May,1,1800,6,15
Lat,1,Cmte of conference settlement with GA,,May,1,1800,6,15
Liver,2,Cmte of conference settlement with GA,,May,1,1800,6,15
Mason,3,Cmte of conference settlement with GA,,May,1,1800,6,15
Ross,17,Cmte of conference settlement with GA,,May,1,1800,6,15
Tracy,1,Cmte of conference settlement with GA,,May,1,1800,6,15
Wells,1,Cmte of conference settlement with GA,,May,1,1800,6,15
And,2,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Bald,2,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Bing,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Brown,3,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Day,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Dext,10,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Frank,3,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Gunn,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Hill,2,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
How,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Lat,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Liver,7,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Marsh,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Mas,2,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Nich,5,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Ross,12,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Schur,1,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
Tracy,5,Cmte on amendments to bill electors of PUS & VP,,May,2,1800,6,15
And,3,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Bald,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Blood,15,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Brown,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Cocke,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Day,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Dex,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Foster,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Good,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Greene,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Gunn,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
How,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Lang,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Lat,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Liver,7,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Morris,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Nic,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Read,2,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Ross,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Schur,1,Cmte on motion next meeting of Congress,,May,3,1800,6,15
Tracy,5,Cmte on motion next meeting of Congress,,May,3,1800,6,15
And,3,Cmte on bill surveyor districts,,May,6,1800,6,15
Bing,3,Cmte on bill surveyor districts,,May,6,1800,6,15
Blood,2,Cmte on bill surveyor districts,,May,6,1800,6,15
Brown,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Cocke,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Day,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Foster,2,Cmte on bill surveyor districts,,May,6,1800,6,15
Frank,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Good,5,Cmte on bill surveyor districts,,May,6,1800,6,15
Greene,4,Cmte on bill surveyor districts,,May,6,1800,6,15
Gunn,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Hill,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Lang,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Lat,2,Cmte on bill surveyor districts,,May,6,1800,6,15
Laur,3,Cmte on bill surveyor districts,,May,6,1800,6,15
Liver,7,Cmte on bill surveyor districts,,May,6,1800,6,15
Marsh,2,Cmte on bill surveyor districts,,May,6,1800,6,15
Mas,4,Cmte on bill surveyor districts,,May,6,1800,6,15
Morris,2,Cmte on bill surveyor districts,,May,6,1800,6,15
Nich,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Pinck,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Read,3,Cmte on bill surveyor districts,,May,6,1800,6,15
Ross,1,Cmte on bill surveyor districts,,May,6,1800,6,15
Schur,5,Cmte on bill surveyor districts,,May,6,1800,6,15
Wells,6,Cmte on bill surveyor districts,,May,6,1800,6,15
And,1,Cmte on bill public minister,,May,6,1800,6,15
Bald,3,Cmte on bill public minister,,May,6,1800,6,15
Bing,8,Cmte on bill public minister,,May,6,1800,6,15
Brown,1,Cmte on bill public minister,,May,6,1800,6,15
Cocke,2,Cmte on bill public minister,,May,6,1800,6,15
Day,3,Cmte on bill public minister,,May,6,1800,6,15
Dext,2,Cmte on bill public minister,,May,6,1800,6,15
Frank,2,Cmte on bill public minister,,May,6,1800,6,15
Good,1,Cmte on bill public minister,,May,6,1800,6,15
Greene,1,Cmte on bill public minister,,May,6,1800,6,15
Gunn,1,Cmte on bill public minister,,May,6,1800,6,15
Hill,1,Cmte on bill public minister,,May,6,1800,6,15
How,3,Cmte on bill public minister,,May,6,1800,6,15
Lang,2,Cmte on bill public minister,,May,6,1800,6,15
Lat,1,Cmte on bill public minister,,May,6,1800,6,15
Laur,5,Cmte on bill public minister,,May,6,1800,6,15
Liver,1,Cmte on bill public minister,,May,6,1800,6,15
Marsh,3,Cmte on bill public minister,,May,6,1800,6,15
Mas,7,Cmte on bill public minister,,May,6,1800,6,15
Morris,10,Cmte on bill public minister,,May,6,1800,6,15
Nich,1,Cmte on bill public minister,,May,6,1800,6,15
Pinck,3,Cmte on bill public minister,,May,6,1800,6,15
Read,3,Cmte on bill public minister,,May,6,1800,6,15
Ross,1,Cmte on bill public minister,,May,6,1800,6,15
Schur,4,Cmte on bill public minister,,May,6,1800,6,15
Tracy,1,Cmte on bill public minister,,May,6,1800,6,15
And,9,Cmte on bill Indian Treaty,,May,6,1800,6,15
Bald,2,Cmte on bill Indian Treaty,,May,6,1800,6,15
Blood,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Brown,5,Cmte on bill Indian Treaty,,May,6,1800,6,15
Dext,6,Cmte on bill Indian Treaty,,May,6,1800,6,15
Foster,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Frank,3,Cmte on bill Indian Treaty,,May,6,1800,6,15
Good,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Gunn,12,Cmte on bill Indian Treaty,,May,6,1800,6,15
Hill,10,Cmte on bill Indian Treaty,,May,6,1800,6,15
How,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Lang,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Liver,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Marsh,2,Cmte on bill Indian Treaty,,May,6,1800,6,15
Mas,2,Cmte on bill Indian Treaty,,May,6,1800,6,15
Morris,1,Cmte on bill Indian Treaty,,May,6,1800,6,15
Nich,2,Cmte on bill Indian Treaty,,May,6,1800,6,15
Read,2,Cmte on bill Indian Treaty,,May,6,1800,6,15
Ross,3,Cmte on bill Indian Treaty,,May,6,1800,6,15
Tracy,4,Cmte on bill Indian Treaty,,May,6,1800,6,15
And,2,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Bald,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Blood,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Brown,6,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Dayt,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Foster,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Greene,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Gunn,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Hill,2,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Lang,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Lat,5,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Liver,4,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Marsh,4,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Mas,2,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Nich,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Pinck,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Ross,7,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Schur,2,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Tracy,2,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
Wells,1,Cmte on bill Vincennes & IL settlers,,May,6,1800,6,15
And,2,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Brown,4,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Day,3,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Foster,1,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Frank,2,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Greene,1,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Gunn,2,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Hill,4,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
How,4,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Lat,2,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Liver,4,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Mash,12,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Nich,1,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Read,3,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Schur,1,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
Tracy,8,Cmte on bill Harding & Trumen's children,,May,9,1800,6,16
And,2,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Bald,4,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Bing,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Blood,2,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Brown,6,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Day,3,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Dext,8,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Foster,2,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Frank,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Good,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Greene,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Guin,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Hill,4,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Liver,2,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Morris,1,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Read,7,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
Tracy,2,Cmte on bill admit slaves into MS Territory,,May,9,1800,6,16
And,1,Cmte on bill additional duties,,May,9,1800,6,16
Bald,2,Cmte on bill additional duties,,May,9,1800,6,16
Bing,9,Cmte on bill additional duties,,May,9,1800,6,16
Brown,1,Cmte on bill additional duties,,May,9,1800,6,16
Day,2,Cmte on bill additional duties,,May,9,1800,6,16
Dexter,3,Cmte on bill additional duties,,May,9,1800,6,16
Frank,1,Cmte on bill additional duties,,May,9,1800,6,16
Good,8,Cmte on bill additional duties,,May,9,1800,6,16
Greene,3,Cmte on bill additional duties,,May,9,1800,6,16
Hill,2,Cmte on bill additional duties,,May,9,1800,6,16
How,3,Cmte on bill additional duties,,May,9,1800,6,16
Laur,4,Cmte on bill additional duties,,May,9,1800,6,16
Liver,2,Cmte on bill additional duties,,May,9,1800,6,16
Marsh,2,Cmte on bill additional duties,,May,9,1800,6,16
Morris,4,Cmte on bill additional duties,,May,9,1800,6,16
Nich,1,Cmte on bill additional duties,,May,9,1800,6,16
Read,2,Cmte on bill additional duties,,May,9,1800,6,16
Ross,2,Cmte on bill additional duties,,May,9,1800,6,16
Schur,1,Cmte on bill additional duties,,May,9,1800,6,16
Tracy,4,Cmte on bill additional duties,,May,9,1800,6,16
And,4,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Bald,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Bing,1,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Blood,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Brown,4,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Day,3,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Dexter,5,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Foster,1,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Frank,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Greene,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Gunn,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
How,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Lat,1,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Laurance,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Liver,7,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Marsh,1,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Mas,1,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Morris,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Nich,7,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Read,2,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Schu,3,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
Tracy,7,Cmte on bill for compensation of customs officers May 9,,May,9,1800,6,16
And,7,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Bald,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Brown,2,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Day,2,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Dexter,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Foster,2,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Greene,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Gunn,4,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Hill,6,Cmte on bill trading houses with Indians,,May,10,1800,6,16
How,2,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Lat,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Liver,8,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Morris,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Read,3,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Ross,18,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Schur,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Tracy,7,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Wells,1,Cmte on bill trading houses with Indians,,May,10,1800,6,16
Bing,7,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Blood,1,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Brown,1,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Cocke,1,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Day,2,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Foster,1,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Greene,3,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Gunn,3,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Livermore,3,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Morris,3,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Read,4,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
Wells,6,cmte to wait on PUS to notify adjourn,,May,14,1800,6,16
And,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Bald,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Bing,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Blood,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Day,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Laur,11,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Liver,12,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Ross,4,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Schur,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Tracy,1,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Wells,3,cmte of Conference power of surveyors of revenue,,May,11,1800,6,16
Bing,9,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Hill,12,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
How,1,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Liver,6,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Morris,1,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Read,3,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Ross,2,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
Schur,1,Cmte of conference on amendments to mint bill,,May,12,1800,6,16
And,5,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Bald,1,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Brown,3,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Cocke,1,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Dayton,8,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Dext,5,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Foster,1,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Frank,1,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Gunn,8,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Hill,2,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
How,5,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Lat,1,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
liver,3,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Marsh,4,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
Mas,5,Cmte on HR amendments to augmenting the army,,May,12,1800,6,16
