name,votes,committee,cmte_type,date,congress,page,first,st
potts,1,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13,,
strong,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13,,
taylor,3,Cmte on bill for Arsenals & Magazines,,1794-03-19,3,13,,
bradford,5,cmte on lost certificates,,1794-03-19,3,14,,
bradley,2,cmte on lost certificates,,1794-03-19,3,14,,
brown,5,cmte on lost certificates,,1794-03-19,3,14,,
butler,4,cmte on lost certificates,,1794-03-19,3,14,,
cabot,13,cmte on lost certificates,,1794-03-19,3,14,,
ellsworth,7,cmte on lost certificates,,1794-03-19,3,14,,
foster,1,cmte on lost certificates,,1794-03-19,3,14,,
gunn,8,cmte on lost certificates,,1794-03-19,3,14,,
hawkins,4,cmte on lost certificates,,1794-03-19,3,14,,
jackson,3,cmte on lost certificates,,1794-03-19,3,14,,
izard,4,cmte on lost certificates,,1794-03-19,3,14,,
king,7,cmte on lost certificates,,1794-03-19,3,14,,
langdon,6,cmte on lost certificates,,1794-03-19,3,14,,
livermore,5,cmte on lost certificates,,1794-03-19,3,14,,
martin,2,cmte on lost certificates,,1794-03-19,3,14,,
mitchell,5,cmte on lost certificates,,1794-03-19,3,14,,
monroe,2,cmte on lost certificates,,1794-03-19,3,14,,
morris,5,cmte on lost certificates,,1794-03-19,3,14,,
potts,3,cmte on lost certificates,,1794-03-19,3,14,,
strong,4,cmte on lost certificates,,1794-03-19,3,14,,
taylor,9,cmte on lost certificates,,1794-03-19,3,14,,
vining,1,cmte on lost certificates,,1794-03-19,3,14,,
bradford,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
bradley,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
edwards,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
ellsworth,3,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
gunn,5,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
hawkins,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
jackson,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
izard,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
king,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
langdon,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
livermore,10,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
martin,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
mitchell,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
monroe,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
morris,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
potts,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
robinson,2,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
strong,3,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
taylor,1,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
vining,3,Cmte on bill Calling Congress to alter place,,1794-03-20,3,13,,
bradley,2,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
brown,1,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
ellsworth,12,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
frelinghuysen,1,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
jackson,3,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
langdon,6,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
livermore,7,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
mitchell,2,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
monroe,3,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
morris,1,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
potts,5,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
strong,10,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
taylor,4,Cmte on motion respecting district courts in NH,,1794-03-21,3,13,,
bradford,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
bradley,16,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
brown,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
ellsworth,10,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
gunn,20,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
hawkins,2,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
izard,4,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
king,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
langdon,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
livermore,2,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
mitchell,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
morris,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
strong,4,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
taylor,1,Cmte of conference on bill for arsenals and magazines,,1794-03-23,3,13,,
bradford,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
bradley,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
brown,3,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
burr,10,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
cabot,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
edwards,4,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
ellsworth,5,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
foster,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
gunn,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
jackson,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
langdon,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
martin,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
mitchell,1,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
monroe,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
potts,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
rutherfurd,2,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
strong,4,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
taylor,7,Cmte on ag's report on Galliopolis petition,,1794-03-24,3,13,,
bradford,3,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
brown,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
burr,1,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
cabot,8,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
ellsworth,6,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
gunn,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
hawkins,1,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
jackson,3,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
izard,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
langdon,1,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
livermore,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
mitchell,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
morris,4,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
potts,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
rutherfurd,2,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
strong,4,Cmte on bill for Stephen Paranque,,1794-03-24,3,13,,
bradford,4,cmte Buoys Etc,,1794-03-25,3,12,,
bradley,1,cmte Buoys Etc,,1794-03-25,3,12,,
brown,1,cmte Buoys Etc,,1794-03-25,3,12,,
cabot,3,cmte Buoys Etc,,1794-03-25,3,12,,
ellsworth,3,cmte Buoys Etc,,1794-03-25,3,12,,
foster,10,cmte Buoys Etc,,1794-03-25,3,12,,
gunn,5,cmte Buoys Etc,,1794-03-25,3,12,,
jackson,15,cmte Buoys Etc,,1794-03-25,3,12,,
langdon,12,cmte Buoys Etc,,1794-03-25,3,12,,
livermore,3,cmte Buoys Etc,,1794-03-25,3,12,,
martin,1,cmte Buoys Etc,,1794-03-25,3,12,,
monroe,2,cmte Buoys Etc,,1794-03-25,3,12,,
morris,4,cmte Buoys Etc,,1794-03-25,3,12,,
potts,1,cmte Buoys Etc,,1794-03-25,3,12,,
taylor,1,cmte Buoys Etc,,1794-03-25,3,12,,
bradley,3,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
brown,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
burr,6,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
edwards,5,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
ellsworth,7,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
gunn,5,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
jackson,5,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
langdon,7,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
livermore,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
martin,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
monroe,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
mitchell,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
morris,3,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
potts,2,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
strong,7,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
taylor,4,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
vining,1,cmte on Jackson's bill for the widows and orphans of R Forsyth,,1794-03-26,3,12,,
bradford,2,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
bradley,2,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
brown,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
burr,11,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
cabot,4,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
ellsworth,5,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
frelinghuysen,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
jackson,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
izard,3,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
king,4,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
langdon,7,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
livermore,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
martin,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
mitchell,5,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
monroe,4,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
morris,8,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
potts,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
rutherfurd,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
strong,3,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
taylor,6,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
vining,1,Cmte on PUS's message re embargo,,1794-03-28,3,12,,
bradford,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
bradley,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
brown,8,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
edwards,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
ellsworth,10,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
foster,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
frelinghuysen,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
gunn,8,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
hawkins,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
jackson,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
king,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
langdon,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
livermore,3,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
mitchell,1,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
monroe,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
potts,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
strong,4,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
taylor,5,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
vining,2,Cmte on bill for recruiting service etc,,1794-04-07,3,12,,
bradley,7,Cmte on Col Tousard,,1794-04-10,3,12,,
brown,1,Cmte on Col Tousard,,1794-04-10,3,12,,
edwards,1,Cmte on Col Tousard,,1794-04-10,3,12,,
ellsworth,7,Cmte on Col Tousard,,1794-04-10,3,12,,
frelinghuysen,2,Cmte on Col Tousard,,1794-04-10,3,12,,
gunn,5,Cmte on Col Tousard,,1794-04-10,3,12,,
henry,1,Cmte on Col Tousard,,1794-04-10,3,12,,
king,7,Cmte on Col Tousard,,1794-04-10,3,12,,
langdon,7,Cmte on Col Tousard,,1794-04-10,3,12,,
livermore,1,Cmte on Col Tousard,,1794-04-10,3,12,,
martin,1,Cmte on Col Tousard,,1794-04-10,3,12,,
potts,2,Cmte on Col Tousard,,1794-04-10,3,12,,
robinson,1,Cmte on Col Tousard,,1794-04-10,3,12,,
rutherfurd,3,Cmte on Col Tousard,,1794-04-10,3,12,,
strong,2,Cmte on Col Tousard,,1794-04-10,3,12,,
taylor,10,Cmte on Col Tousard,,1794-04-10,3,12,,
vining,5,Cmte on Col Tousard,,1794-04-10,3,12,,
bradford,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
bradley,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
brown,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
cabot,9,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
edwards,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
gunn,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
hawkins,2,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
jackson,10,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
king,2,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
langdon,8,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
livermore,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
monroe,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
morris,2,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
potts,3,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
robinson,1,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
rutherfurd,10,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
strong,4,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
taylor,2,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
vining,2,Cmte on Seaquin lighthouse,,1794-04-10,3,12,,
bradford,4,cmte on Kimberly Bill,,1794-04-10,3,12,,
brown,8,cmte on Kimberly Bill,,1794-04-10,3,12,,
cabot,1,cmte on Kimberly Bill,,1794-04-10,3,12,,
ellsworth,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
gunn,3,cmte on Kimberly Bill,,1794-04-10,3,12,,
hawkins,3,cmte on Kimberly Bill,,1794-04-10,3,12,,
henry,3,cmte on Kimberly Bill,,1794-04-10,3,12,,
king,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
langdon,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
livermore,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
martin,3,cmte on Kimberly Bill,,1794-04-10,3,12,,
mitchell,9,cmte on Kimberly Bill,,1794-04-10,3,12,,
monroe,6,cmte on Kimberly Bill,,1794-04-10,3,12,,
potts,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
robinson,2,cmte on Kimberly Bill,,1794-04-10,3,12,,
rutherfurd,1,cmte on Kimberly Bill,,1794-04-10,3,12,,
strong,3,cmte on Kimberly Bill,,1794-04-10,3,12,,
taylor,6,cmte on Kimberly Bill,,1794-04-10,3,12,,
vining,1,cmte on Kimberly Bill,,1794-04-10,3,12,,
bradford,2,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
bradley,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
cabot,5,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
edwards,4,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
ellsworth,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
foster,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
frelinghuysen,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
henry,2,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
jackson,2,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
izard,2,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
king,4,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
langdon,3,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
livermore,3,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
martin,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
morris,3,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
potts,17,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
robinson,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
rutherfurd,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
strong,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
taylor,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
vining,1,Cmte on petition of Messrs Stewart & Plunket,,1794-04-12,3,11,,
bradley,1,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
brown,10,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
butler,5,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
cabot,1,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
edwards,9,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
ellsworth,13,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
gunn,10,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
hawkins,2,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
jackson,2,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
izard,1,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
king,18,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
langdon,2,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
livermore,2,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
martin,2,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
monroe,1,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
potts,7,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
robinson,1,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
strong,12,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
taylor,7,Cmte on motion of Edwards respecting navigation of MS,,1794-04-16,3,12,,
bradley,3,Cmte of conference on PO bill,,1794-04-23,3,11,,
brown,2,Cmte of conference on PO bill,,1794-04-23,3,11,,
burr,8,Cmte of conference on PO bill,,1794-04-23,3,11,,
butler,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
cabot,4,Cmte of conference on PO bill,,1794-04-23,3,11,,
edwards,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
gunn,2,Cmte of conference on PO bill,,1794-04-23,3,11,,
hawkins,4,Cmte of conference on PO bill,,1794-04-23,3,11,,
henry,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
jackson,5,Cmte of conference on PO bill,,1794-04-23,3,11,,
izard,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
king,14,Cmte of conference on PO bill,,1794-04-23,3,11,,
langdon,3,Cmte of conference on PO bill,,1794-04-23,3,11,,
livermore,5,Cmte of conference on PO bill,,1794-04-23,3,11,,
monroe,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
morris,5,Cmte of conference on PO bill,,1794-04-23,3,11,,
potts,1,Cmte of conference on PO bill,,1794-04-23,3,11,,
rutherfurd,2,Cmte of conference on PO bill,,1794-04-23,3,11,,
strong,2,Cmte of conference on PO bill,,1794-04-23,3,11,,
taylor,4,Cmte of conference on PO bill,,1794-04-23,3,11,,
bradford,3,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
bradley,11,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
brown,1,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
burr,6,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
butler,1,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
cabot,3,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
edwards,1,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
ellsworth,6,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
frelinghuysen,5,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
gunn,13,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
hawkins,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
henry,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
jackson,7,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
izard,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
king,7,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
langdon,7,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
livermore,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
martin,6,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
monroe,3,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
morris,3,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
potts,3,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
rutherfurd,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
strong,6,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
taylor,12,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
vining,2,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
ross,6,cmte on bill raising 80000 militia,,1794-04-24,3,11,,
bradford,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
bradley,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
brown,6,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
burr,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
cabot,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
edwards,1,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
ellsworth,7,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
foster,1,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
frelinghuysen,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
gunn,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
hawkins,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
henry,1,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
jackson,6,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
izard,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
king,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
langdon,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
livermore,6,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
martin,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
monroe,2,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
morris,5,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
potts,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
robinson,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
ross,4,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
rutherfurd,2,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
strong,3,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
taylor,13,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
vining,2,Cmte on report of Sec of War re invalids,,1794-04-25,3,11,,
bradley,1,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
brown,4,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
burr,4,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
cabot,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
ellsworth,9,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
frelinghuysen,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
gunn,7,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
henry,1,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
jackson,3,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
king,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
langdon,1,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
livermore,1,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
morris,1,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
potts,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
ross,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
strong,10,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
taylor,2,Cmte of conference on bill recruiting service,,1794-04-29,3,11,,
bradford,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
bradley,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
brown,18,Cmte Galliopolis bill,,1794-04-30,3,11,,
burr,16,Cmte Galliopolis bill,,1794-04-30,3,11,,
edwards,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
ellsworth,8,Cmte Galliopolis bill,,1794-04-30,3,11,,
frelinghuysen,5,Cmte Galliopolis bill,,1794-04-30,3,11,,
gunn,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
hawkins,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
henry,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
jackson,3,Cmte Galliopolis bill,,1794-04-30,3,11,,
izard,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
king,10,Cmte Galliopolis bill,,1794-04-30,3,11,,
langdon,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
livermore,5,Cmte Galliopolis bill,,1794-04-30,3,11,,
martin,3,Cmte Galliopolis bill,,1794-04-30,3,11,,
monroe,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
morris,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
potts,9,Cmte Galliopolis bill,,1794-04-30,3,11,,
robinson,1,Cmte Galliopolis bill,,1794-04-30,3,11,,
ross,7,Cmte Galliopolis bill,,1794-04-30,3,11,,
rutherfurd,2,Cmte Galliopolis bill,,1794-04-30,3,11,,
