name,votes,committee,cmte_type,date,congress,page,first,st
condit,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
dayton,5,Cmte on Spanish Treaty,,1803-11-25,8,3,,
ellery,2,Cmte on Spanish Treaty,,1803-11-25,8,3,,
franklin,2,Cmte on Spanish Treaty,,1803-11-25,8,3,,
jackson,8,Cmte on Spanish Treaty,,1803-11-25,8,3,,
logan,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
nicholas,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
olcott,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
pickering,4,Cmte on Spanish Treaty,,1803-11-25,8,3,,
potter,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
smith,1,Cmte on Spanish Treaty,,1803-11-25,8,3,Israel,VT
smith,4,Cmte on Spanish Treaty,,1803-11-25,8,3,Samuel,MD
stone,2,Cmte on Spanish Treaty,,1803-11-25,8,3,,
tracy,2,Cmte on Spanish Treaty,,1803-11-25,8,3,,
wells,1,Cmte on Spanish Treaty,,1803-11-25,8,3,,
anderson,2,Cmte on James Simons petition,,1803-12-01,8,3,,
baldwin,5,Cmte on James Simons petition,,1803-12-01,8,3,,
bradley,7,Cmte on James Simons petition,,1803-12-01,8,3,,
butler,15,Cmte on James Simons petition,,1803-12-01,8,3,,
cocke,2,Cmte on James Simons petition,,1803-12-01,8,3,,
dayton,7,Cmte on James Simons petition,,1803-12-01,8,3,,
ellery,1,Cmte on James Simons petition,,1803-12-01,8,3,,
franklin,1,Cmte on James Simons petition,,1803-12-01,8,3,,
jackson,8,Cmte on James Simons petition,,1803-12-01,8,3,,
plumer,2,Cmte on James Simons petition,,1803-12-01,8,3,,
smith,3,Cmte on James Simons petition,,1803-12-01,8,3,Samuel,MD
stone,2,Cmte on James Simons petition,,1803-12-01,8,3,,
tracy,4,Cmte on James Simons petition,,1803-12-01,8,3,,
white,3,Cmte on James Simons petition,,1803-12-01,8,3,,
worthington,1,Cmte on James Simons petition,,1803-12-01,8,3,,
bailey,1,Cmte on Naval Armament,,1803-12-02,8,4,,
baldwin,2,Cmte on Naval Armament,,1803-12-02,8,4,,
bradley,4,Cmte on Naval Armament,,1803-12-02,8,4,,
breckinridge,2,Cmte on Naval Armament,,1803-12-02,8,4,,
cocke,2,Cmte on Naval Armament,,1803-12-02,8,4,,
dayton,1,Cmte on Naval Armament,,1803-12-02,8,4,,
ellery,6,Cmte on Naval Armament,,1803-12-02,8,4,,
franklin,2,Cmte on Naval Armament,,1803-12-02,8,4,,
jackson,6,Cmte on Naval Armament,,1803-12-02,8,4,,
maclay,1,Cmte on Naval Armament,,1803-12-02,8,4,,
nicholas,2,Cmte on Naval Armament,,1803-12-02,8,4,,
smith,9,Cmte on Naval Armament,,1803-12-02,8,4,Israel,VT
smith,21,Cmte on Naval Armament,,1803-12-02,8,4,Samuel,MD
smith,7,Cmte on Naval Armament,,1803-12-02,8,4,John,OH
tracy,1,Cmte on Naval Armament,,1803-12-02,8,4,,
white,1,Cmte on Naval Armament,,1803-12-02,8,4,,
adams,2,Cmte on TN Laws,,1803-12-05,8,4,,
anderson,6,Cmte on TN Laws,,1803-12-05,8,4,,
baldwin,6,Cmte on TN Laws,,1803-12-05,8,4,,
bradley,2,Cmte on TN Laws,,1803-12-05,8,4,,
breckinridge,7,Cmte on TN Laws,,1803-12-05,8,4,,
butler,1,Cmte on TN Laws,,1803-12-05,8,4,,
cocke,2,Cmte on TN Laws,,1803-12-05,8,4,,
ellery,1,Cmte on TN Laws,,1803-12-05,8,4,,
franklin,1,Cmte on TN Laws,,1803-12-05,8,4,,
hillhouse,1,Cmte on TN Laws,,1803-12-05,8,4,,
jackson,1,Cmte on TN Laws,,1803-12-05,8,4,,
olcott,1,Cmte on TN Laws,,1803-12-05,8,4,,
pickering,2,Cmte on TN Laws,,1803-12-05,8,4,,
plumer,1,Cmte on TN Laws,,1803-12-05,8,4,,
smith,2,Cmte on TN Laws,,1803-12-05,8,4,Israel,VT
smith,3,Cmte on TN Laws,,1803-12-05,8,4,Samuel,MD
stone,2,Cmte on TN Laws,,1803-12-05,8,4,,
tracy,8,Cmte on TN Laws,,1803-12-05,8,4,,
white,1,Cmte on TN Laws,,1803-12-05,8,4,,
wright,1,Cmte on TN Laws,,1803-12-05,8,4,,
adams,7,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
anderson,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
baldwin,9,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
bradley,4,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
breckinridge,16,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
butler,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
cocke,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
dayton,6,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
ellery,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
franklin,6,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
hillhouse,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
jackson,13,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
logan,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
maclay,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
pickering,2,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
plumer,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
potter,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
smith,4,Cmte to propose a form of govt for LA,,1803-12-05,8,4,Israel,VT
smith,4,Cmte to propose a form of govt for LA,,1803-12-05,8,4,Samuel,MD
smith,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,John,OH
stone,6,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
tracy,6,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
wells,1,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
worthington,6,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
wright,14,Cmte to propose a form of govt for LA,,1803-12-05,8,4,,
adams,4,Cmte on certain crimes,,1803-12-09,8,4,,
armstrong,5,Cmte on certain crimes,,1803-12-09,8,4,,
baldwin,12,Cmte on certain crimes,,1803-12-09,8,4,,
breckinridge,1,Cmte on certain crimes,,1803-12-09,8,4,,
brown,4,Cmte on certain crimes,,1803-12-09,8,4,,
butler,1,Cmte on certain crimes,,1803-12-09,8,4,,
dayton,4,Cmte on certain crimes,,1803-12-09,8,4,,
ellery,2,Cmte on certain crimes,,1803-12-09,8,4,,
logan,1,Cmte on certain crimes,,1803-12-09,8,4,,
maclay,1,Cmte on certain crimes,,1803-12-09,8,4,,
pickering,1,Cmte on certain crimes,,1803-12-09,8,4,,
plumer,1,Cmte on certain crimes,,1803-12-09,8,4,,
potter,1,Cmte on certain crimes,,1803-12-09,8,4,,
smith,3,Cmte on certain crimes,,1803-12-09,8,4,Israel,VT
smith,17,Cmte on certain crimes,,1803-12-09,8,4,Samuel,MD
armstrong,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
bailey,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
baldwin,8,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
bradley,2,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
breckinridge,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
brown,6,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
butler,7,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
cocke,3,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
dayton,13,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
franklin,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
jackson,2,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
logan,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
pickering,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
smith,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,Israel,VT
smith,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,John,OH
smith,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,Samuel,MD
stone,1,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
tracy,15,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
white,7,Cmte on Butler's motion for new rule,,1803-12-12,8,4,,
adams,5,Cmte on protection of Am seamen,,1803-12-12,8,4,,
armstrong,7,Cmte on protection of Am seamen,,1803-12-12,8,4,,
baldwin,4,Cmte on protection of Am seamen,,1803-12-12,8,4,,
bradley,3,Cmte on protection of Am seamen,,1803-12-12,8,4,,
breckinridge,2,Cmte on protection of Am seamen,,1803-12-12,8,4,,
butler,1,Cmte on protection of Am seamen,,1803-12-12,8,4,,
dayton,9,Cmte on protection of Am seamen,,1803-12-12,8,4,,
hillhouse,2,Cmte on protection of Am seamen,,1803-12-12,8,4,,
jackson,2,Cmte on protection of Am seamen,,1803-12-12,8,4,,
logan,2,Cmte on protection of Am seamen,,1803-12-12,8,4,,
maclay,1,Cmte on protection of Am seamen,,1803-12-12,8,4,,
pickering,2,Cmte on protection of Am seamen,,1803-12-12,8,4,,
plumer,1,Cmte on protection of Am seamen,,1803-12-12,8,4,,
potter,3,Cmte on protection of Am seamen,,1803-12-12,8,4,,
smith,2,Cmte on protection of Am seamen,,1803-12-12,8,4,Israel,VT
smith,23,Cmte on protection of Am seamen,,1803-12-12,8,4,Samuel,MD
smith,1,Cmte on protection of Am seamen,,1803-12-12,8,4,John,OH
tracy,1,Cmte on protection of Am seamen,,1803-12-12,8,4,,
worthington,3,Cmte on protection of Am seamen,,1803-12-12,8,4,,
adams,3,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
armstrong,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
baldwin,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
bradley,2,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
breckinridge,2,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
cocke,2,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
ellery,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
franklin,6,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
hillhouse,2,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
jackson,2,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
logan,7,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
maclay,3,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
pickering,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
plumer,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
potter,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
smith,1,Cmte on bill for relief of certain officers,,1803-12-14,8,4,Israel,VT
smith,6,Cmte on bill for relief of certain officers,,1803-12-14,8,4,Samuel,MD
worthington,9,Cmte on bill for relief of certain officers,,1803-12-14,8,4,,
adams,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
armstrong,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
bailey,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
baldwin,5,Cmte on importation of certain persons,,1803-12-16,8,4,,
bradley,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
breckinridge,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
brown,2,Cmte on importation of certain persons,,1803-12-16,8,4,,
cocke,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
franklin,17,Cmte on importation of certain persons,,1803-12-16,8,4,,
hillhouse,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
jackson,4,Cmte on importation of certain persons,,1803-12-16,8,4,,
logan,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
maclay,2,Cmte on importation of certain persons,,1803-12-16,8,4,,
pickering,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
plumer,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
smith,5,Cmte on importation of certain persons,,1803-12-16,8,4,Israel,VT
smith,5,Cmte on importation of certain persons,,1803-12-16,8,4,Samuel,MD
smith,1,Cmte on importation of certain persons,,1803-12-16,8,4,John,OH
venable,7,Cmte on importation of certain persons,,1803-12-16,8,4,,
worthington,1,Cmte on importation of certain persons,,1803-12-16,8,4,,
adams,1,Cmte on Indian claims,,1803-12-16,8,5,,
baldwin,4,Cmte on Indian claims,,1803-12-16,8,5,,
bradley,9,Cmte on Indian claims,,1803-12-16,8,5,,
breckinridge,5,Cmte on Indian claims,,1803-12-16,8,5,,
brown,6,Cmte on Indian claims,,1803-12-16,8,5,,
cocke,7,Cmte on Indian claims,,1803-12-16,8,5,,
condit,3,Cmte on Indian claims,,1803-12-16,8,5,,
dayton,4,Cmte on Indian claims,,1803-12-16,8,5,,
ellery,1,Cmte on Indian claims,,1803-12-16,8,5,,
franklin,2,Cmte on Indian claims,,1803-12-16,8,5,,
jackson,3,Cmte on Indian claims,,1803-12-16,8,5,,
maclay,2,Cmte on Indian claims,,1803-12-16,8,5,,
olcott,1,Cmte on Indian claims,,1803-12-16,8,5,,
pickering,2,Cmte on Indian claims,,1803-12-16,8,5,,
smith,3,Cmte on Indian claims,,1803-12-16,8,5,Israel,VT
tracy,3,Cmte on Indian claims,,1803-12-16,8,5,,
venable,1,Cmte on Indian claims,,1803-12-16,8,5,,
worthington,4,Cmte on Indian claims,,1803-12-16,8,5,,
armstrong,2,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
bailey,3,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
baldwin,4,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
bradley,5,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
brown,5,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
cocke,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
condit,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
dayton,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
franklin,4,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
hillhouse,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
jackson,2,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
maclay,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
pickering,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
smith,3,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,Israel,VT
smith,21,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,Samuel,MD
tracy,14,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
venable,2,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
white,1,Cmte on bill for duty on imported saltpeter,,1803-12-16,8,5,,
adams,3,Cmte on US laws in LA,,1803-12-20,8,5,,
armstrong,19,Cmte on US laws in LA,,1803-12-20,8,5,,
anderson,16,Cmte on US laws in LA,,1803-12-20,8,5,,
baldwin,4,Cmte on US laws in LA,,1803-12-20,8,5,,
bradley,3,Cmte on US laws in LA,,1803-12-20,8,5,,
breckinridge,18,Cmte on US laws in LA,,1803-12-20,8,5,,
brown,3,Cmte on US laws in LA,,1803-12-20,8,5,,
cocke,2,Cmte on US laws in LA,,1803-12-20,8,5,,
dayton,14,Cmte on US laws in LA,,1803-12-20,8,5,,
franklin,1,Cmte on US laws in LA,,1803-12-20,8,5,,
hillhouse,1,Cmte on US laws in LA,,1803-12-20,8,5,,
jackson,3,Cmte on US laws in LA,,1803-12-20,8,5,,
maclay,1,Cmte on US laws in LA,,1803-12-20,8,5,,
pickering,1,Cmte on US laws in LA,,1803-12-20,8,5,,
plumer,1,Cmte on US laws in LA,,1803-12-20,8,5,,
smith,1,Cmte on US laws in LA,,1803-12-20,8,5,Israel,VT
smith,20,Cmte on US laws in LA,,1803-12-20,8,5,Samuel,MD
tracy,6,Cmte on US laws in LA,,1803-12-20,8,5,,
venable,1,Cmte on US laws in LA,,1803-12-20,8,5,,
white,2,Cmte on US laws in LA,,1803-12-20,8,5,,
armstrong,1,Cmte on British treaty,,1803-12-21,8,5,,
baldwin,4,Cmte on British treaty,,1803-12-21,8,5,,
bradley,1,Cmte on British treaty,,1803-12-21,8,5,,
breckinridge,1,Cmte on British treaty,,1803-12-21,8,5,,
brown,2,Cmte on British treaty,,1803-12-21,8,5,,
dayton,2,Cmte on British treaty,,1803-12-21,8,5,,
pickering,1,Cmte on British treaty,,1803-12-21,8,5,,
smith,1,Cmte on British treaty,,1803-12-21,8,5,Israel,VT
tracy,2,Cmte on British treaty,,1803-12-21,8,5,,
venable,12,Cmte on British treaty,,1803-12-21,8,5,,
adams,9,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
anderson,8,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
bradley,2,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
breckinridge,14,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
brown,1,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
dayton,2,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
jackson,4,Cmte on punishment of certain crimes - 2 members,,1803-12-22,8,5,,
brown,1,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,,
condit,1,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,,
dayton,1,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,,
maclay,11,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,,
pickering,1,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,,
smith,1,Cmte sub for Logan on bill for sufferers by PA insurgents,,1803-12-22,8,5,Israel,VT
adams,1,cmte of conference on salary bill,,1803-12-22,8,5,,
armstrong,1,cmte of conference on salary bill,,1803-12-22,8,5,,
anderson,5,cmte of conference on salary bill,,1803-12-22,8,5,,
bradley,20,cmte of conference on salary bill,,1803-12-22,8,5,,
breckinridge,1,cmte of conference on salary bill,,1803-12-22,8,5,,
dayton,1,cmte of conference on salary bill,,1803-12-22,8,5,,
jackson,13,cmte of conference on salary bill,,1803-12-22,8,5,,
venable,1,cmte of conference on salary bill,,1803-12-22,8,5,,
baldwin,1,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
bradley,5,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
brown,4,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
ellery,3,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
franklin,6,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
plumer,1,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
potter,1,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
smith,3,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,Israel,VT
smith,8,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,Samuel,MD
smith,1,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,John,OH
tracy,9,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
venable,1,Cmte on Bill for Paul Coulon,,1803-12-23,8,5,,
adams,1,Cmte on Columbian Library,,1803-12-23,8,5,,
baldwin,5,Cmte on Columbian Library,,1803-12-23,8,5,,
bradley,6,Cmte on Columbian Library,,1803-12-23,8,5,,
brown,6,Cmte on Columbian Library,,1803-12-23,8,5,,
cocke,1,Cmte on Columbian Library,,1803-12-23,8,5,,
condit,1,Cmte on Columbian Library,,1803-12-23,8,5,,
ellery,2,Cmte on Columbian Library,,1803-12-23,8,5,,
franklin,1,Cmte on Columbian Library,,1803-12-23,8,5,,
hillhouse,5,Cmte on Columbian Library,,1803-12-23,8,5,,
jackson,1,Cmte on Columbian Library,,1803-12-23,8,5,,
olcott,2,Cmte on Columbian Library,,1803-12-23,8,5,,
pickering,2,Cmte on Columbian Library,,1803-12-23,8,5,,
plumer,1,Cmte on Columbian Library,,1803-12-23,8,5,,
potter,1,Cmte on Columbian Library,,1803-12-23,8,5,,
smith,3,Cmte on Columbian Library,,1803-12-23,8,5,Israel,VT
smith,5,Cmte on Columbian Library,,1803-12-23,8,5,Samuel,MD
smith,1,Cmte on Columbian Library,,1803-12-23,8,5,John,OH
tracy,2,Cmte on Columbian Library,,1803-12-23,8,5,,
venable,3,Cmte on Columbian Library,,1803-12-23,8,5,,
wright,4,Cmte on Columbian Library,,1803-12-23,8,5,,
adams,3,Cmte on judges in IN territory,,1803-12-23,8,5,,
baldwin,8,Cmte on judges in IN territory,,1803-12-23,8,5,,
bradley,4,Cmte on judges in IN territory,,1803-12-23,8,5,,
breckinridge,10,Cmte on judges in IN territory,,1803-12-23,8,5,,
brown,8,Cmte on judges in IN territory,,1803-12-23,8,5,,
condit,1,Cmte on judges in IN territory,,1803-12-23,8,5,,
ellery,1,Cmte on judges in IN territory,,1803-12-23,8,5,,
plumer,3,Cmte on judges in IN territory,,1803-12-23,8,5,,
smith,1,Cmte on judges in IN territory,,1803-12-23,8,5,Israel,VT
smith,1,Cmte on judges in IN territory,,1803-12-23,8,5,Samuel,MD
smith,1,Cmte on judges in IN territory,,1803-12-23,8,5,John,OH
tracy,6,Cmte on judges in IN territory,,1803-12-23,8,5,,
venable,1,Cmte on judges in IN territory,,1803-12-23,8,5,,
worthington,5,Cmte on judges in IN territory,,1803-12-23,8,5,,
adams,1,Cmte on John Cole's act,,1804-01-03,8,6,,
armstrong,1,Cmte on John Cole's act,,1804-01-03,8,6,,
anderson,1,Cmte on John Cole's act,,1804-01-03,8,6,,
bailey,4,Cmte on John Cole's act,,1804-01-03,8,6,,
baldwin,2,Cmte on John Cole's act,,1804-01-03,8,6,,
bradley,2,Cmte on John Cole's act,,1804-01-03,8,6,,
breckinridge,2,Cmte on John Cole's act,,1804-01-03,8,6,,
brown,4,Cmte on John Cole's act,,1804-01-03,8,6,,
cocke,1,Cmte on John Cole's act,,1804-01-03,8,6,,
condit,2,Cmte on John Cole's act,,1804-01-03,8,6,,
ellery,5,Cmte on John Cole's act,,1804-01-03,8,6,,
franklin,4,Cmte on John Cole's act,,1804-01-03,8,6,,
hillhouse,1,Cmte on John Cole's act,,1804-01-03,8,6,,
jackson,1,Cmte on John Cole's act,,1804-01-03,8,6,,
logan,5,Cmte on John Cole's act,,1804-01-03,8,6,,
olcott,1,Cmte on John Cole's act,,1804-01-03,8,6,,
pickering,3,Cmte on John Cole's act,,1804-01-03,8,6,,
plumer,1,Cmte on John Cole's act,,1804-01-03,8,6,,
smith,6,Cmte on John Cole's act,,1804-01-03,8,6,Samuel,MD
smith,1,Cmte on John Cole's act,,1804-01-03,8,6,John,OH
tracy,11,Cmte on John Cole's act,,1804-01-03,8,6,,
venable,2,Cmte on John Cole's act,,1804-01-03,8,6,,
wells,2,Cmte on John Cole's act,,1804-01-03,8,6,,
adams,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
armstrong,7,Cmte on Wash Building Co,,1804-01-04,8,6,,
bailey,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
baldwin,4,Cmte on Wash Building Co,,1804-01-04,8,6,,
bradley,4,Cmte on Wash Building Co,,1804-01-04,8,6,,
breckinridge,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
brown,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
cocke,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
condit,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
ellery,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
franklin,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
hillhouse,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
jackson,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
logan,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
maclay,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
pickering,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
potter,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
smith,18,Cmte on Wash Building Co,,1804-01-04,8,6,Israel,VT
smith,8,Cmte on Wash Building Co,,1804-01-04,8,6,Samuel,MD
smith,2,Cmte on Wash Building Co,,1804-01-04,8,6,John,OH
venable,2,Cmte on Wash Building Co,,1804-01-04,8,6,,
wells,1,Cmte on Wash Building Co,,1804-01-04,8,6,,
adams,6,Cmte on NC Acts,,1804-01-05,8,6,,
anderson,4,Cmte on NC Acts,,1804-01-05,8,6,,
armstrong,1,Cmte on NC Acts,,1804-01-05,8,6,,
baldwin,7,Cmte on NC Acts,,1804-01-05,8,6,,
bradley,4,Cmte on NC Acts,,1804-01-05,8,6,,
breckinridge,3,Cmte on NC Acts,,1804-01-05,8,6,,
brown,6,Cmte on NC Acts,,1804-01-05,8,6,,
cocke,7,Cmte on NC Acts,,1804-01-05,8,6,,
ellery,1,Cmte on NC Acts,,1804-01-05,8,6,,
franklin,10,Cmte on NC Acts,,1804-01-05,8,6,,
hillhouse,2,Cmte on NC Acts,,1804-01-05,8,6,,
jackson,5,Cmte on NC Acts,,1804-01-05,8,6,,
maclay,4,Cmte on NC Acts,,1804-01-05,8,6,,
pickering,2,Cmte on NC Acts,,1804-01-05,8,6,,
plumer,1,Cmte on NC Acts,,1804-01-05,8,6,,
smith,5,Cmte on NC Acts,,1804-01-05,8,6,Israel,VT
smith,2,Cmte on NC Acts,,1804-01-05,8,6,John,OH
tracy,2,Cmte on NC Acts,,1804-01-05,8,6,,
venable,7,Cmte on NC Acts,,1804-01-05,8,6,,
wells,4,Cmte on NC Acts,,1804-01-05,8,6,,
worthington,3,Cmte on NC Acts,,1804-01-05,8,6,,
adams,1,Cmte on military appropriations,,1804-01-05,8,6,,
armstrong,2,Cmte on military appropriations,,1804-01-05,8,6,,
anderson,4,Cmte on military appropriations,,1804-01-05,8,6,,
bailey,1,Cmte on military appropriations,,1804-01-05,8,6,,
baldwin,2,Cmte on military appropriations,,1804-01-05,8,6,,
bradley,9,Cmte on military appropriations,,1804-01-05,8,6,,
breckinridge,1,Cmte on military appropriations,,1804-01-05,8,6,,
brown,1,Cmte on military appropriations,,1804-01-05,8,6,,
cocke,1,Cmte on military appropriations,,1804-01-05,8,6,,
condit,1,Cmte on military appropriations,,1804-01-05,8,6,,
dayton,7,Cmte on military appropriations,,1804-01-05,8,6,,
franklin,1,Cmte on military appropriations,,1804-01-05,8,6,,
jackson,6,Cmte on military appropriations,,1804-01-05,8,6,,
pickering,2,Cmte on military appropriations,,1804-01-05,8,6,,
plumer,1,Cmte on military appropriations,,1804-01-05,8,6,,
smith,1,Cmte on military appropriations,,1804-01-05,8,6,Israel,VT
smith,6,Cmte on military appropriations,,1804-01-05,8,6,Samuel,MD
smith,1,Cmte on military appropriations,,1804-01-05,8,6,John,OH
tracy,2,Cmte on military appropriations,,1804-01-05,8,6,,
venable,2,Cmte on military appropriations,,1804-01-05,8,6,,
wells,1,Cmte on military appropriations,,1804-01-05,8,6,,
white,1,Cmte on military appropriations,,1804-01-05,8,6,,
adams,9,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
anderson,14,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
armstrong,9,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
baldwin,5,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
bradley,3,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
breckinridge,17,Cmte on Louisiana bill recommitted - make US laws effective in territory,,1804-01-06,8,6,,
