NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE
marshall,1,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
martin,1,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
mason,1,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
north,5,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
paine,1,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
read,3,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
stockton,3,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
tracy,7,cmte on bill appropriation new artillerists & engineers,,Jun,22,1798,5,13
anderson,4,Cmte on enumeration bill,,Jun,26,1798,5,13
bingham,6,Cmte on enumeration bill,,Jun,26,1798,5,13
brown,4,Cmte on enumeration bill,,Jun,26,1798,5,13
chipman,5,Cmte on enumeration bill,,Jun,26,1798,5,13
foster,3,Cmte on enumeration bill,,Jun,26,1798,5,13
hillhouse,5,Cmte on enumeration bill,,Jun,26,1798,5,13
howard,3,Cmte on enumeration bill,,Jun,26,1798,5,13
langdon,1,Cmte on enumeration bill,,Jun,26,1798,5,13
latimer,3,Cmte on enumeration bill,,Jun,26,1798,5,13
laurance,9,Cmte on enumeration bill,,Jun,26,1798,5,13
livermore,7,Cmte on enumeration bill,,Jun,26,1798,5,13
lloyd,3,Cmte on enumeration bill,,Jun,26,1798,5,13
mason,2,Cmte on enumeration bill,,Jun,26,1798,5,13
north,8,Cmte on enumeration bill,,Jun,26,1798,5,13
paine,9,Cmte on enumeration bill,,Jun,26,1798,5,13
read,10,Cmte on enumeration bill,,Jun,26,1798,5,13
sedgwick,5,Cmte on enumeration bill,,Jun,26,1798,5,13
stockton,6,Cmte on enumeration bill,,Jun,26,1798,5,13
tazewell,5,Cmte on enumeration bill,,Jun,26,1798,5,13
tracy,7,Cmte on enumeration bill,,Jun,26,1798,5,13
anderson,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
bingham,14,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
brown,2,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
goodhue,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
howard,6,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
langdon,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
laurance,9,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
livermore,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
lloyd,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
mason,1,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
north,2,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
read,8,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
stockton,9,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
tazewell,3,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
tracy,4,Cmte on message of PUS of 27th & documents,,Jun,27,1798,5,13
anderson,2,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
bingham,6,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
brown,1,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
chipman,2,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
goodhue,4,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
hillhouse,1,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
howard,4,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
langdon,2,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
latimer,1,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
laurance,3,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
livermore,4,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
lloyd,1,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
mason,4,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
north,1,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
paine,4,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
read,3,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
stockton,7,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
tracy,6,cmte on bill to authorize PUS to borrow money,,Jun,27,1798,5,13
bingham,5,Cmte on bill treason,,Jun,27,1798,5,13
brown,1,Cmte on bill treason,,Jun,27,1798,5,13
chipman,12,Cmte on bill treason,,Jun,27,1798,5,13
foster,1,Cmte on bill treason,,Jun,27,1798,5,13
hillhouse,4,Cmte on bill treason,,Jun,27,1798,5,13
latimer,2,Cmte on bill treason,,Jun,27,1798,5,13
laurance,4,Cmte on bill treason,,Jun,27,1798,5,13
livermore,4,Cmte on bill treason,,Jun,27,1798,5,13
lloyd,15,Cmte on bill treason,,Jun,27,1798,5,13
martin,2,Cmte on bill treason,,Jun,27,1798,5,13
mason,3,Cmte on bill treason,,Jun,27,1798,5,13
north,2,Cmte on bill treason,,Jun,27,1798,5,13
paine,2,Cmte on bill treason,,Jun,27,1798,5,13
read,12,Cmte on bill treason,,Jun,27,1798,5,13
stockton,13,Cmte on bill treason,,Jun,27,1798,5,13
tracy,12,Cmte on bill treason,,Jun,27,1798,5,13
anderson,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
bingham,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
brown,12,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
chipman,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
foster,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
hillhouse,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
howard,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
langdon,1,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
latimer,2,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
livermore,4,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
lloyd,4,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
mason,5,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
north,2,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
paine,7,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
stockton,2,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
tracy,7,Cmte on bill Ellie Williams,,Jun,28,1798,5,14
brown,2,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
goodhue,1,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
hillhouse,11,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
livermore,1,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
paine,7,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
read,5,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
stockton,5,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
tazewell,1,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
tracy,1,Cmte of Conf bill entry of stills,,Jul,2,1798,5,14
bingham,8,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
brown,3,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
chipman,2,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
foster,1,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
goodhue,4,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
hillhouse,7,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
howard,3,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
langdon,3,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
latimer,8,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
laurance,9,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
livermore,5,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
lloyd,4,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
martin,2,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
mason,1,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
north,2,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
paine,8,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
read,9,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
rutherfurd,1,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
stockton,12,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
tazewell,2,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
tracy,4,Cmte on bill to lay direct taxes,,Jul,2,1798,5,14
anderson,2,cmte on light houses,,Jul,5,1798,5,14
bingham,3,cmte on light houses,,Jul,5,1798,5,14
brown,3,cmte on light houses,,Jul,5,1798,5,14
chipman,2,cmte on light houses,,Jul,5,1798,5,14
foster,2,cmte on light houses,,Jul,5,1798,5,14
goodhue,13,cmte on light houses,,Jul,5,1798,5,14
greene,9,cmte on light houses,,Jul,5,1798,5,14
howard,1,cmte on light houses,,Jul,5,1798,5,14
langdon,2,cmte on light houses,,Jul,5,1798,5,14
laurance,1,cmte on light houses,,Jul,5,1798,5,14
livermore,5,cmte on light houses,,Jul,5,1798,5,14
martin,6,cmte on light houses,,Jul,5,1798,5,14
mason,3,cmte on light houses,,Jul,5,1798,5,14
north,3,cmte on light houses,,Jul,5,1798,5,14
paine,1,cmte on light houses,,Jul,5,1798,5,14
read,3,cmte on light houses,,Jul,5,1798,5,14
stockton,1,cmte on light houses,,Jul,5,1798,5,14
tazewell,1,cmte on light houses,,Jul,5,1798,5,14
tracy,3,cmte on light houses,,Jul,5,1798,5,14
bingham,4,Cmte on additional appropriation,,Jul,7,1798,5,14
chipman,2,Cmte on additional appropriation,,Jul,7,1798,5,14
clayton,1,Cmte on additional appropriation,,Jul,7,1798,5,14
goodhue,7,Cmte on additional appropriation,,Jul,7,1798,5,14
greene,1,Cmte on additional appropriation,,Jul,7,1798,5,14
hillhouse,2,Cmte on additional appropriation,,Jul,7,1798,5,14
howard,2,Cmte on additional appropriation,,Jul,7,1798,5,14
langdon,2,Cmte on additional appropriation,,Jul,7,1798,5,14
laurance,1,Cmte on additional appropriation,,Jul,7,1798,5,14
livermore,3,Cmte on additional appropriation,,Jul,7,1798,5,14
north,3,Cmte on additional appropriation,,Jul,7,1798,5,14
paine,1,Cmte on additional appropriation,,Jul,7,1798,5,14
read,2,Cmte on additional appropriation,,Jul,7,1798,5,14
rutherfurd,6,Cmte on additional appropriation,,Jul,7,1798,5,14
stockton,4,Cmte on additional appropriation,,Jul,7,1798,5,14
tazewell,2,Cmte on additional appropriation,,Jul,7,1798,5,14
tracy,3,Cmte on additional appropriation,,Jul,7,1798,5,14
bingham,4,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
clayton,4,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
goodhue,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
greene,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
howard,3,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
langdon,1,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
laurance,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
livermore,12,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
north,1,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
read,4,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
rutherfurd,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
stockton,10,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
tazewell,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
tracy,2,Cmte on bill next meeting of Congress,,Jul,7,1798,5,14
bingham,11,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
brown,2,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
chipman,1,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
foster,2,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
greene,1,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
hillhouse,1,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
langdon,1,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
latimer,4,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
laurance,3,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
livermore,4,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
martin,3,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
mason,2,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
paine,3,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
read,2,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
stockton,3,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
tazewell,4,Cmte on Thomas McKean petition,,Jul,11,1798,5,14
bingham,5,Cmte of conf bill borrow money,,Jul,11,1798,5,14
foster,1,Cmte of conf bill borrow money,,Jul,11,1798,5,14
greene,2,Cmte of conf bill borrow money,,Jul,11,1798,5,14
hillhouse,1,Cmte of conf bill borrow money,,Jul,11,1798,5,14
laurance,3,Cmte of conf bill borrow money,,Jul,11,1798,5,14
livermore,1,Cmte of conf bill borrow money,,Jul,11,1798,5,14
paine,4,Cmte of conf bill borrow money,,Jul,11,1798,5,14
read,4,Cmte of conf bill borrow money,,Jul,11,1798,5,14
stockton,4,Cmte of conf bill borrow money,,Jul,11,1798,5,14
tracy,9,Cmte of conf bill borrow money,,Jul,11,1798,5,14
anderson,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
bingham,5,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
brown,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
chipman,3,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
clayton,2,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
foster,4,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
hillhouse,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
latimer,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
livermore,4,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
martin,2,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
mason,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
north,3,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
paine,4,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
read,3,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
stockton,1,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
tazewell,2,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
tracy,12,Cmte on additional appropriation for 1798,,Jul,12,1798,5,14
anderson,5,cemte on bill distills,,Jul,13,1798,5,14
bingham,1,cemte on bill distills,,Jul,13,1798,5,14
brown,6,cemte on bill distills,,Jul,13,1798,5,14
chipman,1,cemte on bill distills,,Jul,13,1798,5,14
foster,3,cemte on bill distills,,Jul,13,1798,5,14
goodhue,1,cemte on bill distills,,Jul,13,1798,5,14
greene,1,cemte on bill distills,,Jul,13,1798,5,14
hillhouse,8,cemte on bill distills,,Jul,13,1798,5,14
latimer,4,cemte on bill distills,,Jul,13,1798,5,14
mason,3,cemte on bill distills,,Jul,13,1798,5,14
north,1,cemte on bill distills,,Jul,13,1798,5,14
paine,12,cemte on bill distills,,Jul,13,1798,5,14
tazewell,2,cemte on bill distills,,Jul,13,1798,5,14
tracy,3,cemte on bill distills,,Jul,13,1798,5,14
bingham,5,cmte on bill accountant navy,,Jul,13,1798,5,14
chipman,4,cmte on bill accountant navy,,Jul,13,1798,5,14
foster,3,cmte on bill accountant navy,,Jul,13,1798,5,14
greene,1,cmte on bill accountant navy,,Jul,13,1798,5,14
hillhouse,1,cmte on bill accountant navy,,Jul,13,1798,5,14
latimer,1,cmte on bill accountant navy,,Jul,13,1798,5,14
laurance,4,cmte on bill accountant navy,,Jul,13,1798,5,14
livermore,4,cmte on bill accountant navy,,Jul,13,1798,5,14
mason,3,cmte on bill accountant navy,,Jul,13,1798,5,14
north,3,cmte on bill accountant navy,,Jul,13,1798,5,14
paine,3,cmte on bill accountant navy,,Jul,13,1798,5,14
ross,2,cmte on bill accountant navy,,Jul,13,1798,5,14
tazewell,3,cmte on bill accountant navy,,Jul,13,1798,5,14
tracy,14,cmte on bill accountant navy,,Jul,13,1798,5,14
anderson,2,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
bingham,6,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
chipman,1,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
foster,2,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
greene,2,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
hillhouse,3,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
latimer,2,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
laurance,8,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
livermore,1,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
mason,3,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
read,7,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
tracy,8,Cmte on PUS’s message of 13th instant,,Jul,14,1798,5,14
bingham,5,Cmte on bill state balances,,Jul,14,1798,5,15
chipman,2,Cmte on bill state balances,,Jul,14,1798,5,15
foster,1,Cmte on bill state balances,,Jul,14,1798,5,15
goodhue,1,Cmte on bill state balances,,Jul,14,1798,5,15
greene,3,Cmte on bill state balances,,Jul,14,1798,5,15
hillhouse,4,Cmte on bill state balances,,Jul,14,1798,5,15
howard,1,Cmte on bill state balances,,Jul,14,1798,5,15
latimer,4,Cmte on bill state balances,,Jul,14,1798,5,15
laurance,12,Cmte on bill state balances,,Jul,14,1798,5,15
livermore,2,Cmte on bill state balances,,Jul,14,1798,5,15
martin,2,Cmte on bill state balances,,Jul,14,1798,5,15
mason,1,Cmte on bill state balances,,Jul,14,1798,5,15
north,1,Cmte on bill state balances,,Jul,14,1798,5,15
ross,3,Cmte on bill state balances,,Jul,14,1798,5,15
rutherfurd,2,Cmte on bill state balances,,Jul,14,1798,5,15
tracy,2,Cmte on bill state balances,,Jul,14,1798,5,15
anderson,2,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
bingham,10,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
foster,2,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
goodhue,8,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
laurance,3,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
read,2,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
tracy,3,Cmte of conference Bill addition to suspend commercial intercourse with France,,Jul,14,1798,5,15
anderson,1,Cmte on bill stamped vellum,,Jul,14,1798,5,15
bingham,3,Cmte on bill stamped vellum,,Jul,14,1798,5,15
chipman,1,Cmte on bill stamped vellum,,Jul,14,1798,5,15
foster,2,Cmte on bill stamped vellum,,Jul,14,1798,5,15
goodhue,10,Cmte on bill stamped vellum,,Jul,14,1798,5,15
greene,2,Cmte on bill stamped vellum,,Jul,14,1798,5,15
hillhouse,2,Cmte on bill stamped vellum,,Jul,14,1798,5,15
latimer,1,Cmte on bill stamped vellum,,Jul,14,1798,5,15
laurance,5,Cmte on bill stamped vellum,,Jul,14,1798,5,15
livermore,3,Cmte on bill stamped vellum,,Jul,14,1798,5,15
read,10,Cmte on bill stamped vellum,,Jul,14,1798,5,15
tazewell,4,Cmte on bill stamped vellum,,Jul,14,1798,5,15
tracy,4,Cmte on bill stamped vellum,,Jul,14,1798,5,15
bingham,8,Cmte on commercial intercourse,,Jul,14,1798,5,15
chipman,2,Cmte on commercial intercourse,,Jul,14,1798,5,15
foster,1,Cmte on commercial intercourse,,Jul,14,1798,5,15
goodhue,7,Cmte on commercial intercourse,,Jul,14,1798,5,15
greene,2,Cmte on commercial intercourse,,Jul,14,1798,5,15
hillhouse,1,Cmte on commercial intercourse,,Jul,14,1798,5,15
howard,1,Cmte on commercial intercourse,,Jul,14,1798,5,15
laurance,8,Cmte on commercial intercourse,,Jul,14,1798,5,15
livermore,4,Cmte on commercial intercourse,,Jul,14,1798,5,15
mason,2,Cmte on commercial intercourse,,Jul,14,1798,5,15
read,5,Cmte on commercial intercourse,,Jul,14,1798,5,15
tracy,1,Cmte on commercial intercourse,,Jul,14,1798,5,15
bingham,1,cmte to notify PUS adjourn,,Jul,16,1798,5,15
chipman,11,cmte to notify PUS adjourn,,Jul,16,1798,5,15
foster,2,cmte to notify PUS adjourn,,Jul,16,1798,5,15
greene,5,cmte to notify PUS adjourn,,Jul,16,1798,5,15
latimer,1,cmte to notify PUS adjourn,,Jul,16,1798,5,15
north,1,cmte to notify PUS adjourn,,Jul,16,1798,5,15
read,3,cmte to notify PUS adjourn,,Jul,16,1798,5,15
tazewell,2,cmte to notify PUS adjourn,,Jul,16,1798,5,15
tracy,1,cmte to notify PUS adjourn,,Jul,16,1798,5,15
anderson,2,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
bingham,4,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
foster,1,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
goodhue,1,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
howard,8,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
latimer,1,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
laurance,4,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
north,13,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
read,7,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
tracy,4,Cmte on nomination of Daniel McNeal,,Jul,16,1798,5,15
anderson,1,Cmte to wait on PUS,,Dec,6,1798,5,15
bingham,3,Cmte to wait on PUS,,Dec,6,1798,5,15
chipman,1,Cmte to wait on PUS,,Dec,6,1798,5,15
greene,1,Cmte to wait on PUS,,Dec,6,1798,5,15
gunn,3,Cmte to wait on PUS,,Dec,6,1798,5,15
latimer,2,Cmte to wait on PUS,,Dec,6,1798,5,15
marshall,2,Cmte to wait on PUS,,Dec,6,1798,5,15
paine,4,Cmte to wait on PUS,,Dec,6,1798,5,15
read,9,Cmte to wait on PUS,,Dec,6,1798,5,15
stockton,4,Cmte to wait on PUS,,Dec,6,1798,5,15
anderson,1,Cmte on naval affairs,,Dec,18,1798,5,15
bingham,9,Cmte on naval affairs,,Dec,18,1798,5,15
bloodworth,2,Cmte on naval affairs,,Dec,18,1798,5,15
chipman,2,Cmte on naval affairs,,Dec,18,1798,5,15
foster,3,Cmte on naval affairs,,Dec,18,1798,5,15
goodhue,12,Cmte on naval affairs,,Dec,18,1798,5,15
greene,7,Cmte on naval affairs,,Dec,18,1798,5,15
gunn,2,Cmte on naval affairs,,Dec,18,1798,5,15
hillhouse,1,Cmte on naval affairs,,Dec,18,1798,5,15
howard,1,Cmte on naval affairs,,Dec,18,1798,5,15
langdon,2,Cmte on naval affairs,,Dec,18,1798,5,15
latimer,2,Cmte on naval affairs,,Dec,18,1798,5,15
livermore,5,Cmte on naval affairs,,Dec,18,1798,5,15
marshall,2,Cmte on naval affairs,,Dec,18,1798,5,15
martin,5,Cmte on naval affairs,,Dec,18,1798,5,15
paine,3,Cmte on naval affairs,,Dec,18,1798,5,15
read,10,Cmte on naval affairs,,Dec,18,1798,5,15
ross,7,Cmte on naval affairs,,Dec,18,1798,5,15
smith,1,Cmte on naval affairs,,Dec,18,1798,5,15
stockton,8,Cmte on naval affairs,,Dec,18,1798,5,15
tracy,10,Cmte on naval affairs,,Dec,18,1798,5,15
watson,9,Cmte on naval affairs,,Dec,18,1798,5,15
bingham,14,Cmte on PUS - health laws,,Dec,18,1798,5,15
bloodworth,7,Cmte on PUS - health laws,,Dec,18,1798,5,15
chipman,1,Cmte on PUS - health laws,,Dec,18,1798,5,15
foster,2,Cmte on PUS - health laws,,Dec,18,1798,5,15
goodhue,11,Cmte on PUS - health laws,,Dec,18,1798,5,15
greene,6,Cmte on PUS - health laws,,Dec,18,1798,5,15
hillhouse,1,Cmte on PUS - health laws,,Dec,18,1798,5,15
howard,7,Cmte on PUS - health laws,,Dec,18,1798,5,15
langdon,2,Cmte on PUS - health laws,,Dec,18,1798,5,15
latimer,13,Cmte on PUS - health laws,,Dec,18,1798,5,15
livermore,1,Cmte on PUS - health laws,,Dec,18,1798,5,15
martin,3,Cmte on PUS - health laws,,Dec,18,1798,5,15
paine,3,Cmte on PUS - health laws,,Dec,18,1798,5,15
read,7,Cmte on PUS - health laws,,Dec,18,1798,5,15
ross,3,Cmte on PUS - health laws,,Dec,18,1798,5,15
smith,2,Cmte on PUS - health laws,,Dec,18,1798,5,15
stockton,4,Cmte on PUS - health laws,,Dec,18,1798,5,15
tracy,3,Cmte on PUS - health laws,,Dec,18,1798,5,15
watson,15,Cmte on PUS - health laws,,Dec,18,1798,5,15
anderson,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
chipman,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
goodhue,3,Cmte on PUS message - defense,,Dec,18,1798,5,15
greene,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
gunn,10,Cmte on PUS message - defense,,Dec,18,1798,5,15
hillhouse,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
howard,10,Cmte on PUS message - defense,,Dec,18,1798,5,15
langdon,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
livermore,3,Cmte on PUS message - defense,,Dec,18,1798,5,15
marshall,3,Cmte on PUS message - defense,,Dec,18,1798,5,15
martin,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
paine,3,Cmte on PUS message - defense,,Dec,18,1798,5,15
read,2,Cmte on PUS message - defense,,Dec,18,1798,5,15
rutherfurd,10,Cmte on PUS message - defense,,Dec,18,1798,5,15
sedgwick,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
stockton,6,Cmte on PUS message - defense,,Dec,18,1798,5,15
tracy,9,Cmte on PUS message - defense,,Dec,18,1798,5,15
watson,1,Cmte on PUS message - defense,,Dec,18,1798,5,15
bingham,1,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
chipman,1,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
livermore,16,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
marshall,2,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
paine,3,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
read,11,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
ross,18,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
stockton,6,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
tracy,2,Cmte on proceedings for impeachment of Wm,,Dec,18,1798,5,15
anderson,1,Cmte on W Sargents Letter,,Dec,18,1798,5,15
hillhouse,2,Cmte on W Sargents Letter,,Dec,18,1798,5,15
livermore,12,Cmte on W Sargents Letter,,Dec,18,1798,5,15
marshall,2,Cmte on W Sargents Letter,,Dec,18,1798,5,15
paine,7,Cmte on W Sargents Letter,,Dec,18,1798,5,15
read,5,Cmte on W Sargents Letter,,Dec,18,1798,5,15
ross,13,Cmte on W Sargents Letter,,Dec,18,1798,5,15
tracy,2,Cmte on W Sargents Letter,,Dec,18,1798,5,15
watson,1,Cmte on W Sargents Letter,,Dec,18,1798,5,15
anderson,3,Cmte on impeachment of Blount,,Dec,17,1798,5,16
chipman,4,Cmte on impeachment of Blount,,Dec,17,1798,5,16
