NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first,st
butler,4,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
cabot,8,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
dickinson,2,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
ellsworth,7,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
king,1,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
langdon,2,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
monroe,5,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
potts,3,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
sherman,2,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
wingate,4,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
taylor,4,Cmte on petition of paymasters,,Feb,27,1793,2,12,,
brown,6,cmte on Galliopolis,,Feb,27,1793,2,12,,
burr,6,cmte on Galliopolis,,Feb,27,1793,2,12,,
butler,3,cmte on Galliopolis,,Feb,27,1793,2,12,,
edwards,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
ellsworth,9,cmte on Galliopolis,,Feb,27,1793,2,12,,
foster,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
gunn,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
henry,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
izard,3,cmte on Galliopolis,,Feb,27,1793,2,12,,
king,4,cmte on Galliopolis,,Feb,27,1793,2,12,,
monroe,3,cmte on Galliopolis,,Feb,27,1793,2,12,,
morris,4,cmte on Galliopolis,,Feb,27,1793,2,12,,
potts,2,cmte on Galliopolis,,Feb,27,1793,2,12,,
read,3,cmte on Galliopolis,,Feb,27,1793,2,12,,
robinson,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
sherman,3,cmte on Galliopolis,,Feb,27,1793,2,12,,
stanton,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
strong,4,cmte on Galliopolis,,Feb,27,1793,2,12,,
taylor,1,cmte on Galliopolis,,Feb,27,1793,2,12,,
bassett,1,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
brown,5,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
burr,6,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
butler,1,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
ellsworth,4,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
gunn,10,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
henry,6,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
johnston,2,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
izard,3,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
langdon,7,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
monroe,2,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
potts,1,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
read,1,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
rutherfurd,3,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
strong,2,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
wingate,1,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
taylor,10,Cmte of Conference on next mtg of Congress,,Feb,28,1793,2,12,,
bassett,2,cmte on Banks bill,,Mar,1,1793,2,12,,
butler,7,cmte on Banks bill,,Mar,1,1793,2,12,,
cabot,5,cmte on Banks bill,,Mar,1,1793,2,12,,
ellsworth,14,cmte on Banks bill,,Mar,1,1793,2,12,,
foster,1,cmte on Banks bill,,Mar,1,1793,2,12,,
gunn,2,cmte on Banks bill,,Mar,1,1793,2,12,,
hawkins,3,cmte on Banks bill,,Mar,1,1793,2,12,,
johnston,2,cmte on Banks bill,,Mar,1,1793,2,12,,
king,5,cmte on Banks bill,,Mar,1,1793,2,12,,
monroe,3,cmte on Banks bill,,Mar,1,1793,2,12,,
potts,2,cmte on Banks bill,,Mar,1,1793,2,12,,
read,1,cmte on Banks bill,,Mar,1,1793,2,12,,
robinson,1,cmte on Banks bill,,Mar,1,1793,2,12,,
rutherfurd,3,cmte on Banks bill,,Mar,1,1793,2,12,,
sherman,1,cmte on Banks bill,,Mar,1,1793,2,12,,
wingate,1,cmte on Banks bill,,Mar,1,1793,2,12,,
brown,1,Rutherfurd conference,,Mar,1,1793,2,12,,
butler,2,Rutherfurd conference,,Mar,1,1793,2,12,,
edwards,1,Rutherfurd conference,,Mar,1,1793,2,12,,
ellsworth,1,Rutherfurd conference,,Mar,1,1793,2,12,,
henry,3,Rutherfurd conference,,Mar,1,1793,2,12,,
king,1,Rutherfurd conference,,Mar,1,1793,2,12,,
read,1,Rutherfurd conference,,Mar,1,1793,2,12,,
rutherfurd,4,Rutherfurd conference,,Mar,1,1793,2,12,,
sherman,4,Rutherfurd conference,,Mar,1,1793,2,12,,
bassett,11,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
brown,1,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
gunn,2,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
johnston,11,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
izard,2,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
king,2,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
monroe,1,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
rutherfurd,3,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
sherman,1,Jt cmte to wait on PUS,,Mar,2,1793,2,12,,
bassett,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
bradley,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
cabot,3,cmte Bill George Gibson,,Mar,28,1792,2,3,,
carroll,2,cmte Bill George Gibson,,Mar,28,1792,2,3,,
dickinson,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
ellsworth,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
few,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
gunn,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
henry,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
izard,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
johnston,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
king,6,cmte Bill George Gibson,,Mar,28,1792,2,3,,
langdon,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
lee,3,cmte Bill George Gibson,,Mar,28,1792,2,3,,
monroe,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
morris,12,cmte Bill George Gibson,,Mar,28,1792,2,3,,
read,2,cmte Bill George Gibson,,Mar,28,1792,2,3,,
sherman,3,cmte Bill George Gibson,,Mar,28,1792,2,3,,
stanton,1,cmte Bill George Gibson,,Mar,28,1792,2,3,,
strong,3,cmte Bill George Gibson,,Mar,28,1792,2,3,,
wingate,2,cmte Bill George Gibson,,Mar,28,1792,2,3,,
bradley,1,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
cabot,4,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
dickinson,1,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
ellsworth,2,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
few,1,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
hawkins,2,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
henry,1,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
izard,4,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
johnston,11,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
langdon,6,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
lee,3,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
read,2,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
sherman,6,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
stanton,6,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
strong,1,Cmte Bald Head Lighthouse bill,,Mar,27,1792,2,3,,
bassett,1,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
bradley,2,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
cabot,1,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
carroll,3,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
dickinson,1,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
ellsworth,3,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
few,4,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
foster,3,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
johnston,2,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
king,2,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
langdon,3,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
lee,6,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
monroe,2,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
read,5,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
rutherfurd,5,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
sherman,5,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
stanton,1,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
strong,8,cmte on the purchase of JC Symmes,,Mar,27,1792,2,3,,
bassett,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
bradley,2,Cmte on message of PUS,,Mar,20,1792,2,3,,
burr,9,Cmte on message of PUS,,Mar,20,1792,2,3,,
cabot,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
carroll,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
dickinson,3,Cmte on message of PUS,,Mar,20,1792,2,3,,
ellsworth,4,Cmte on message of PUS,,Mar,20,1792,2,3,,
foster,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
gunn,9,Cmte on message of PUS,,Mar,20,1792,2,3,,
hawkins,6,Cmte on message of PUS,,Mar,20,1792,2,3,,
izard,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
king,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
lee,2,Cmte on message of PUS,,Mar,20,1792,2,3,,
monroe,4,Cmte on message of PUS,,Mar,20,1792,2,3,,
read,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
rutherfurd,4,Cmte on message of PUS,,Mar,20,1792,2,3,,
strong,3,Cmte on message of PUS,,Mar,20,1792,2,3,,
wingate,1,Cmte on message of PUS,,Mar,20,1792,2,3,,
bradley,3,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
carroll,3,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
ellsworth,6,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
few,3,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
gunn,1,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
hawkins,1,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
johnston,20,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
langdon,2,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
lee,1,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
monroe,2,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
rutherfurd,4,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
stanton,1,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
sherman,15,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
strong,5,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
wingate,2,Cmte on bill for judicial courts,,Mar,20,1792,2,3,,
burr,12,Cmte of conference apportionment,,Mar,19,1792,2,3,,
butler,8,Cmte of conference apportionment,,Mar,19,1792,2,3,,
cabot,7,Cmte of conference apportionment,,Mar,19,1792,2,3,,
carroll,8,Cmte of conference apportionment,,Mar,19,1792,2,3,,
dickinson,2,Cmte of conference apportionment,,Mar,19,1792,2,3,,
ellsworth,16,Cmte of conference apportionment,,Mar,19,1792,2,3,,
few,1,Cmte of conference apportionment,,Mar,19,1792,2,3,,
king,4,Cmte of conference apportionment,,Mar,19,1792,2,3,,
lee,7,Cmte of conference apportionment,,Mar,19,1792,2,3,,
monroe,3,Cmte of conference apportionment,,Mar,19,1792,2,3,,
sherman,2,Cmte of conference apportionment,,Mar,19,1792,2,3,,
strong,5,Cmte of conference apportionment,,Mar,19,1792,2,3,,
wingate,3,Cmte of conference apportionment,,Mar,19,1792,2,3,,
bassett,1,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
butler,1,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
ellsworth,14,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
johnston,1,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
langdon,1,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
lee,11,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
monroe,5,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
morris,3,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
read,2,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
sherman,1,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
strong,11,Cmte on Ellsworth's motion,,Mar,16,1792,2,3,,
bradley,2,Cmte on Journals,,Mar,8,1792,2,3,,
burr,1,Cmte on Journals,,Mar,8,1792,2,3,,
butler,1,Cmte on Journals,,Mar,8,1792,2,3,,
cabot,3,Cmte on Journals,,Mar,8,1792,2,3,,
carroll,4,Cmte on Journals,,Mar,8,1792,2,3,,
ellsworth,9,Cmte on Journals,,Mar,8,1792,2,3,,
foster,2,Cmte on Journals,,Mar,8,1792,2,3,,
hawkins,1,Cmte on Journals,,Mar,8,1792,2,3,,
johnston,1,Cmte on Journals,,Mar,8,1792,2,3,,
izard,1,Cmte on Journals,,Mar,8,1792,2,3,,
king,7,Cmte on Journals,,Mar,8,1792,2,3,,
langdon,1,Cmte on Journals,,Mar,8,1792,2,3,,
lee,10,Cmte on Journals,,Mar,8,1792,2,3,,
morris,1,Cmte on Journals,,Mar,8,1792,2,3,,
read,1,Cmte on Journals,,Mar,8,1792,2,3,,
rutherfurd,1,Cmte on Journals,,Mar,8,1792,2,3,,
sherman,8,Cmte on Journals,,Mar,8,1792,2,3,,
strong,15,Cmte on Journals,,Mar,8,1792,2,3,,
bradley,2,Cmte on confer President,,Mar,7,1792,2,3,,
burr,2,Cmte on confer President,,Mar,7,1792,2,3,,
butler,2,Cmte on confer President,,Mar,7,1792,2,3,,
cabot,2,Cmte on confer President,,Mar,7,1792,2,3,,
carroll,4,Cmte on confer President,,Mar,7,1792,2,3,,
ellsworth,3,Cmte on confer President,,Mar,7,1792,2,3,,
few,1,Cmte on confer President,,Mar,7,1792,2,3,,
foster,1,Cmte on confer President,,Mar,7,1792,2,3,,
gunn,1,Cmte on confer President,,Mar,7,1792,2,3,,
hawkins,2,Cmte on confer President,,Mar,7,1792,2,3,,
izard,7,Cmte on confer President,,Mar,7,1792,2,3,,
king,12,Cmte on confer President,,Mar,7,1792,2,3,,
lee,2,Cmte on confer President,,Mar,7,1792,2,3,,
monroe,2,Cmte on confer President,,Mar,7,1792,2,3,,
morris,11,Cmte on confer President,,Mar,7,1792,2,3,,
sherman,4,Cmte on confer President,,Mar,7,1792,2,3,,
strong,4,Cmte on confer President,,Mar,7,1792,2,3,,
wingate,1,Cmte on confer President,,Mar,7,1792,2,3,,
burr,2,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
butler,2,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
cabot,19,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
carroll,2,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
ellsworth,3,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
few,1,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
hawkins,2,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
henry,1,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
king,3,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
langdon,9,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
lee,3,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
monroe,3,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
morris,18,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
sherman,2,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
strong,1,Cmte on PUS’s message relative to Spain,,Mar,7,1792,2,4,,
cabot,12,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
carroll,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
ellsworth,2,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
few,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
foster,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
gunn,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
henry,2,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
izard,7,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
johnston,3,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
langdon,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
lee,6,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
monroe,3,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
read,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
robinson,1,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
sherman,7,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
strong,2,Cmte bill fugitives from justice,,Mar,30,1792,2,4,,
bassett,1,Cmte on lighthouse,,Mar,1,1792,2,4,,
burr,12,Cmte on lighthouse,,Mar,1,1792,2,4,,
cabot,4,Cmte on lighthouse,,Mar,1,1792,2,4,,
carroll,3,Cmte on lighthouse,,Mar,1,1792,2,4,,
ellsworth,1,Cmte on lighthouse,,Mar,1,1792,2,4,,
foster,6,Cmte on lighthouse,,Mar,1,1792,2,4,,
gunn,5,Cmte on lighthouse,,Mar,1,1792,2,4,,
hawkins,2,Cmte on lighthouse,,Mar,1,1792,2,4,,
johnston,2,Cmte on lighthouse,,Mar,1,1792,2,4,,
langdon,2,Cmte on lighthouse,,Mar,1,1792,2,4,,
monroe,1,Cmte on lighthouse,,Mar,1,1792,2,4,,
morris,5,Cmte on lighthouse,,Mar,1,1792,2,4,,
read,2,Cmte on lighthouse,,Mar,1,1792,2,4,,
rutherfurd,2,Cmte on lighthouse,,Mar,1,1792,2,4,,
stanton,5,Cmte on lighthouse,,Mar,1,1792,2,4,,
sherman,4,Cmte on lighthouse,,Mar,1,1792,2,4,,
burr,4,Cmte of Conference,,Feb,28,1792,2,4,,
butler,7,Cmte of Conference,,Feb,28,1792,2,4,,
ellsworth,11,Cmte of Conference,,Feb,28,1792,2,4,,
gunn,5,Cmte of Conference,,Feb,28,1792,2,4,,
izard,5,Cmte of Conference,,Feb,28,1792,2,4,,
king,7,Cmte of Conference,,Feb,28,1792,2,4,,
lee,7,Cmte of Conference,,Feb,28,1792,2,4,,
monroe,3,Cmte of Conference,,Feb,28,1792,2,4,,
read,1,Cmte of Conference,,Feb,28,1792,2,4,,
rutherfurd,2,Cmte of Conference,,Feb,28,1792,2,4,,
stanton,2,Cmte of Conference,,Feb,28,1792,2,4,,
strong,5,Cmte of Conference,,Feb,28,1792,2,4,,
wingate,1,Cmte of Conference,,Feb,28,1792,2,4,,
burr,3,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
cabot,1,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
carroll,2,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
dickinson,1,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
ellsworth,10,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
foster,1,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
gunn,4,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
hawkins,2,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
johnston,1,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
izard,5,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
king,6,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
lee,9,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
monroe,4,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
morris,5,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
robinson,1,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
rutherfurd,5,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
stanton,2,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
strong,7,Cmte on bill to extend claims &c,,Feb,27,1792,2,4,,
burr,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
butler,11,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
carroll,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
ellsworth,7,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
few,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
foster,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
gunn,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
johnston,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
izard,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
king,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
lee,7,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
morris,4,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
read,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
robinson,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
rutherfurd,2,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
stanton,1,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
sherman,6,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
strong,6,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
wingate,4,Cmte on Moses Young’s petition,,Feb,28,1792,2,4,,
bassett,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
bradley,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
burr,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
butler,4,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
cabot,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
dickinson,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
ellsworth,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
few,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
gunn,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
hawkins,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
henry,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
johnston,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
izard,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
king,4,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
langdon,5,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
lee,3,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
monroe,3,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
morris,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
read,2,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
rutherfurd,1,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
sherman,19,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
strong,5,Jt cmte on Recess and necessary business; Feb 20,,Feb,20,1792,2,4,,
bassett,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
bradley,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
cabot,2,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
ellsworth,3,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
hawkins,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
johnston,14,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
izard,6,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
king,2,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
langdon,4,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
lee,2,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
monroe,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
morris,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
read,2,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
robinson,3,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
rutherfurd,2,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
stanton,1,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
sherman,17,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
strong,3,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
wingate,3,Cmte on James Mathers’s petition,,Feb,21,1792,2,4,,
bassett,4,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
bradley,2,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
burr,18,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
butler,3,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
cabot,1,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
carroll,2,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
dickinson,4,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
ellsworth,9,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
few,2,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
foster,1,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
gunn,9,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
hawkins,11,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
henry,7,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
izard,5,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
johnston,2,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
king,8,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
langdon,8,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
lee,1,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
monroe,3,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
read,10,Cmte on bill for military establishment and protection of frontiers with amendments,,Feb,17,1792,2,4,,
